accountId|loanId|amount|createTime
177610710304424261|227713256158920890|3454680.87|2022-06-08 12:41:37.971
4789296728731812594|4836303049842491848|1955028.18|2022-06-08 13:35:49.382
4856850723142370998|4764526930781275154|9011536.73|2022-06-08 19:07:25.728
4709076360369276410|4785356079057863587|6850014.85|2022-06-09 02:37:57.573
4825325525750775903|4849532373747892309|272882.63|2022-06-09 03:09:21.698
4814066526682351294|4843058449283548184|6243960.09|2022-06-09 06:24:07.534
4747356957201925447|4836021574865781579|6165765.46|2022-06-09 07:47:30.254
4789296728731812594|4784793129104441799|2365076.51|2022-06-09 17:10:10.168
195062158860484914|140456013378617524|1845567.02|2022-06-09 17:43:40.196
4855443348258816387|4643211215818981652|4345776.45|2022-06-09 23:54:43.925
4840525174493151882|4769874955338776994|452126.53|2022-06-10 02:04:13.219
4807592602218005014|4801681627707081068|122818.73|2022-06-10 09:52:57.053
4619004367821865972|4843058449283547765|7391476.63|2022-06-11 04:03:37.927
4724557484088361370|4723994534134939940|20362676.55|2022-06-11 05:29:47.94
4796333603149579172|4858821047979344451|4532949.7|2022-06-11 08:18:45.558
4772689705105883970|4860228422862897659|5128453.1|2022-06-11 10:31:29.502
69242844270821492|90353467524120648|16886544.42|2022-06-12 00:19:49.155
169166461003104877|199565758487855496|4774666.56|2022-06-12 06:00:48.462
4828703225471304551|4718365034600727057|1315509.73|2022-06-12 06:32:43.247
4816318326496036557|4848406473841050652|3327675.5|2022-06-12 07:56:28.563
4836303049842492026|4801400152730370460|9234043.91|2022-06-12 11:35:13.661
166070236259287276|174233010583896192|8026404.29|2022-06-12 15:50:00.312
59672695062659546|209417382672728364|4651209.97|2022-06-13 02:42:54.035
59672695062659546|129197014310191405|7931069.1|2022-06-14 09:25:44.48
4834332725005517211|4711328160182960419|9880107.44|2022-06-14 12:17:26.061
4823073725937090799|4816036851519324343|4289831.13|2022-06-14 15:07:44.323
188588234396140096|241224055041032554|58029063.47|2022-06-14 20:37:32.988
220113431787733492|148900262679937341|30453.12|2022-06-14 21:46:38.301
240661105087610904|217298682020626443|22246532.37|2022-06-15 02:33:22.266
123567514775978465|158751886864810288|41605453.75|2022-06-15 04:41:58.845
4843621399236969384|4845028774120522310|5704396.65|2022-06-15 06:44:11.385
4847280573934208394|4856287773188948837|2121926.15|2022-06-15 10:14:24.104
106960491150049500|114841790497947769|3105218.88|2022-06-15 13:10:33.873
233905705646555706|223491131508261221|1178690.56|2022-06-15 17:20:19.012
4798585402963264641|4783948704174310090|21065986.64|2022-06-15 19:05:15.249
4819414551239852406|4796333603149578510|17384018.83|2022-06-15 20:26:42.006
212795082393256215|191684459139956897|75686548.9|2022-06-15 21:14:13.146
4810970301938533946|4849532373747893185|74125125.04|2022-06-16 02:11:40.252
4826169950680909446|4780571004453782510|598835.19|2022-06-16 02:53:52.043
62205969853055109|251638629179326545|33422485.3|2022-06-16 05:24:22.916
4712172585113092900|4819414551239852514|4554459.27|2022-06-16 07:07:16.509
189995609279693038|237846355320504451|22179272.24|2022-06-16 09:36:27.28
176766285374292049|171136785840078903|6093.1|2022-06-16 10:38:52.371
203506408161804937|116812115334922646|334970.32|2022-06-16 15:17:49.272
4782259854314047006|4810688826961822650|22495394.62|2022-06-16 15:18:20.459
4713579959996645756|4640396466051875090|3144000.5|2022-06-16 16:46:19.261
4836865999795914108|4653625789957276512|2378899.23|2022-06-16 19:19:29.085
203506408161804937|55732045388710292|20480287.69|2022-06-17 03:16:07.471
4850939748631445516|4845028774120521738|5117483.0|2022-06-17 12:00:31.436
4836303049842492026|4842214024353415581|8694.2|2022-06-17 14:58:51.427
4817725701379588150|4798303927986552875|1289436.25|2022-06-17 17:13:33.397
4751579081852585600|4844747299143812067|3808202.82|2022-06-17 19:44:28.049
4821947826030249295|4756927106410087251|17898680.63|2022-06-17 22:00:32.281
233061280716423656|249105354388930870|8083980.8|2022-06-18 00:03:16.03
4773534130036016861|4714142909950067754|277739.47|2022-06-18 01:22:46.874
124693414682821102|238972255227347259|6462835.08|2022-06-18 01:52:08.431
4819977501193274479|4855724823235527362|9225119.74|2022-06-18 06:29:33.52
4751579081852585600|4844747299143812067|353649.27|2022-06-18 11:14:59.725
4826451425657619313|4730186983622574618|22083880.91|2022-06-18 16:58:29.788
4816318326496035700|4825044050774065691|498365.45|2022-06-18 20:04:10.503
121597189939004153|185773484629033431|6363151.83|2022-06-19 01:19:36.422
210543282579571317|247135029551956363|7090703.15|2022-06-19 05:24:34.798
4847562048910918475|4753549406689559038|16627838.28|2022-06-19 05:51:26.615
4850939748631445516|4860509897839607819|11576354.04|2022-06-20 03:11:52.051
4727372233855468797|4858821047979344672|59722093.1|2022-06-20 06:50:11.223
78531518502273229|194499208907063409|3570204.66|2022-06-20 19:22:03.84
4798303927986554536|4846436149004076047|3453121.09|2022-06-20 19:41:32.16
220113431787733547|242631429924585824|9969250.56|2022-06-20 21:24:23.185
4752704981759427556|4656159064747672175|94164.94|2022-06-21 14:17:12.525
231653905832870639|115967690404790734|1654081.16|2022-06-21 20:01:03.047
4724276009111650544|4784511654127730874|1528803.9|2022-06-21 21:23:20.05
4703165385858352412|4832925350121964339|1107752.21|2022-06-21 23:21:29.887
4768186105478513291|4823918150867222944|11396445.88|2022-06-22 01:30:07.32
4755801206503244573|4799992777846817247|2332107.12|2022-06-22 10:23:00.517
176203335420870689|239535205180768274|62573412.76|2022-06-22 12:18:56.171
4779445104546938971|4700069161114533966|21178394.28|2022-06-22 12:24:58.34
253327479039591199|232498330763002356|3219672.23|2022-06-22 13:21:24.02
172825635700343512|221802281647997382|26675898.39|2022-06-22 13:37:28.669
106960491150049500|239816680157479034|724555.59|2022-06-22 18:22:50.833
4752704981759427962|4653625789957276512|4626494.81|2022-06-23 00:56:44.791
4745105157388239975|4846999098957497020|17091214.53|2022-06-23 01:24:35.435
4781415429383914453|4832362400168542825|2995762.65|2022-06-23 01:59:11.015
176766285374292049|223772606484971574|19511986.09|2022-06-23 05:13:43.892
233905705646555644|237564880343793987|13928281.46|2022-06-23 09:49:56.63
4782259854314047006|4834614199982228409|1991391.46|2022-06-23 10:41:15.088
4825325525750776525|4816318326496035254|26856640.58|2022-06-23 11:08:56.691
4849532373747893984|4803089002590635051|82914944.85|2022-06-23 11:59:28.124
167196136166129991|159033361841520830|7449.35|2022-06-23 15:21:25.84
197032483697459958|220676381741154770|1618171.32|2022-06-23 17:18:41.937
4762275130967589290|4784793129104441641|4922730.86|2022-06-23 17:49:17.813
4825888475704197453|4840806649469862133|750087.83|2022-06-24 01:56:32.579
4751579081852585600|4863887597560136674|10036.91|2022-06-24 16:01:57.152
4804777852450899602|4670514288559916031|47469358.29|2022-06-25 09:51:13.478
156500087051125588|119626865102029322|29479755.08|2022-06-25 15:07:31.255
219831956811022436|189151184349560898|346.09|2022-06-25 17:58:51.634
4829266175424725578|4758897431247061382|4108299.28|2022-06-25 20:40:59.516
4758897431247061729|4854880398305395134|51683805.75|2022-06-25 22:56:08.333
4778319204640097173|4857976623049212469|154377.03|2022-06-26 05:10:43.134
4832080925191831620|4778037729663385656|1507802.09|2022-06-26 08:31:28.861
247697979505377654|248260929458798820|17663348.02|2022-06-26 12:47:54.701
4773815605012726297|4754112356642980207|66540121.28|2022-06-26 13:37:46.687
189714134302983003|169447935979815435|21747392.76|2022-06-27 05:52:23.655
209980332626150189|210824757556281852|4550523.4|2022-06-27 07:18:21.751
4828703225471304986|4846717623980786480|13354495.45|2022-06-27 09:12:41.826
4836865999795914058|4818570126309720909|15460293.99|2022-06-27 11:42:20.985
4804214902497476734|4861635797746450543|390208.08|2022-06-27 12:52:02.45
4772689705105883970|4858539573002633722|58.94|2022-06-27 18:23:04.852
4770719380268909490|4841369599423283793|40033.31|2022-06-27 21:10:14.434
246290604621824665|241787004994453913|3491089.48|2022-06-28 01:53:50.561
4863324647606714563|4864450547513557149|33351541.85|2022-06-28 02:55:20.752
4825325525750775903|4849532373747892309|10002232.78|2022-06-28 03:14:34.646
4758897431247061729|4865013497466978752|17587136.41|2022-06-28 05:14:34.442
251920104156037579|238690780250636581|7307724.6|2022-06-28 05:36:37.615
4749890231992320716|4749045807062188469|11743999.65|2022-06-28 15:14:06.792
4770437905292199535|4844465824167101398|27338475.77|2022-06-28 16:14:05.685
176766285374292049|174514485560606776|1785374.04|2022-06-28 16:24:54.977
4782259854314047006|4834614199982228409|5748915.82|2022-06-28 16:49:57.886
4832080925191831620|4758334481293639735|164133.32|2022-06-28 17:57:39.857
4838836324632888241|4693313761673478734|895311.25|2022-06-29 00:06:54.626
4783948704174309468|4758334481293639762|8855513.77|2022-06-29 07:57:30.781
4809844402031690093|4818570126309720324|939548.01|2022-06-29 10:06:26.809
4752704981759427556|4656159064747672175|944899.21|2022-06-29 13:01:00.219
236720455413662318|235031605553398150|149850.98|2022-06-29 13:50:36.04
4751579081852585600|4863887597560136674|54962119.6|2022-06-29 14:55:43.591
141581913285460768|196188058767327734|1550099.53|2022-06-29 16:44:01.373
4755801206503244573|4781696904360624604|7545444.15|2022-06-29 18:18:05.189
4856850723142369618|4826169950680908024|54650260.98|2022-06-29 21:20:24.706
4740320082784157703|4750453181945741316|64364439.63|2022-06-29 23:12:11.712
109775240917156585|191684459139957195|44941895.2|2022-06-30 01:15:38.355
4850939748631445516|4860509897839607819|152846.99|2022-06-30 09:58:32.554
4746794007248503300|4839399274586308959|1659094.22|2022-06-30 15:44:30.015
247697979505377654|248260929458798820|62860581.26|2022-06-30 18:27:01.395
4819977501193274479|4855724823235527362|2304930.9|2022-06-30 19:12:50.189
172262685746921690|250512729272483959|3215406.92|2022-06-30 22:51:58.117
253890428993011801|235313080530108477|371104.75|2022-06-30 23:34:35.62
4846717623980786208|4816036851519324532|1471044.57|2022-07-01 06:33:21.618
248823879412220242|156500087051124936|8985894.27|2022-07-01 07:10:17.671
4836584524819202784|4780571004453781951|21290.63|2022-07-01 13:01:09.209
4821947826030249228|4839399274586309417|1860289.15|2022-07-01 13:37:31.579
84161018036486274|105553116266496079|15015925.74|2022-07-02 05:29:28.334
4817162751426167523|4854880398305395134|20629693.11|2022-07-02 10:43:18.092
4796333603149579172|4817725701379588676|81727.68|2022-07-02 16:02:37.538
136233888727957784|170010885933236390|46794827.68|2022-07-02 17:20:42.794
4783104279244179042|4830110600354857935|506768.4|2022-07-02 19:24:32.355
4867546772257375467|4786481978964706067|7943462.81|2022-07-02 19:25:23.197
4829829125378147502|4823636675890512611|472587.15|2022-07-02 20:32:33.947
4862480222676583077|4792111478498918829|44834432.81|2022-07-02 21:53:14.38
84161018036486274|105553116266496079|42557945.69|2022-07-03 02:06:19.93
4721179784367833137|4775222979896279082|2753066.43|2022-07-03 05:08:59.514
235876030483530404|187462334489297315|547520.75|2022-07-03 07:37:15.758
4741727457667712363|4633359591634109273|12614741.63|2022-07-03 14:23:23.664
248823879412220242|156500087051124936|47251427.64|2022-07-03 19:47:05.444
253327479039591199|232498330763002356|14887127.4|2022-07-04 09:55:10.897
4789296728731812594|4836303049842491848|3571395.39|2022-07-04 17:38:50.813
225179981368524853|191402984163246110|1140229.1|2022-07-04 21:12:20.682
4727372233855468797|4858821047979344672|11757302.05|2022-07-05 02:33:01.522
4837428949749335126|4777474779709964973|13957092.68|2022-07-05 11:33:27.667
4650248090236748534|4688810162046108108|9875287.81|2022-07-05 15:59:41.99
236157505460240778|227431781182210304|2398962.22|2022-07-05 20:56:11.291
4783948704174310179|4849532373747892707|3847802.53|2022-07-05 21:39:19.417
4808718502124847446|4721461259344543994|1090775.45|2022-07-06 09:23:04.844
4758897431247061729|4865013497466978752|11474174.67|2022-07-06 10:22:04.326
4785637554034574253|4844184349190390348|13494211.46|2022-07-06 12:41:04.495
62205969853055109|152559437377175632|166.85|2022-07-06 22:13:00.295
4825888475704197453|4828984700448014582|280880.84|2022-07-07 02:05:42.388
4850658273654736090|4844747299143811843|1248174.82|2022-07-07 08:31:36.364
136233888727957784|175921860444160165|37058487.9|2022-07-07 09:53:40.382
170855310863368297|207447057835753540|319525.54|2022-07-07 14:22:06.874
236720455413662318|199565758487855496|959933.41|2022-07-07 16:29:40.836
4840525174493151882|4769874955338776994|91383.0|2022-07-08 00:17:50.462
4833769775052096738|4772971180082594570|20480674.89|2022-07-08 01:51:51.694
4833769775052096379|4867828247234085415|391038.62|2022-07-08 04:44:14.982
4808437027148137957|4843339924260258719|18741743.79|2022-07-08 08:40:15.709
4863043172630003753|4843058449283547165|26268.99|2022-07-08 11:08:24.857
133419138960850960|255860753829986314|269679.08|2022-07-08 12:09:46.296
236720455413662318|199565758487855496|8424.04|2022-07-08 16:18:38.101
167196136166129991|181551359978373311|26052001.09|2022-07-08 19:18:49.827
4836021574865782255|4843902874213680032|159272.52|2022-07-08 21:33:22.951
207728532812464884|199002808534434255|16938166.25|2022-07-09 05:14:25.094
4850939748631445516|4845028774120521738|5649553.59|2022-07-09 08:19:01.403
4822229301006959479|4794926228266025503|53996.27|2022-07-09 14:53:09.279
4861354322769739918|4821666351053537398|19555469.1|2022-07-10 01:26:42.837
4868109722210796905|4675299363163997016|3672011.67|2022-07-10 03:34:13.338
4869235622117638563|4795207703242735909|438034.75|2022-07-10 06:07:22.264
106960491150049500|239816680157479034|11506072.43|2022-07-10 08:39:16.178
253890428993011801|232498330763001919|7349024.63|2022-07-10 12:42:59.48
4867546772257375467|4786481978964706067|2189614.36|2022-07-10 14:52:51.132
4779445104546938971|4789296728731811917|13941.48|2022-07-10 16:15:34.607
4834051250028806456|4784793129104441580|70108562.09|2022-07-11 00:55:13.064
4863043172630003753|4843058449283547165|26581.34|2022-07-11 05:50:05.492
68116944363979237|252483054109458740|9251330.25|2022-07-11 06:34:55.901
4849532373747893923|4857132198119080971|9213.66|2022-07-11 08:24:34.6
240098155134189706|232779805739712595|41494153.62|2022-07-11 09:33:41.018
4800555727800238725|4823918150867222942|66.85|2022-07-11 13:08:53.38
4755801206503244895|4860791372816319156|4867695.9|2022-07-11 15:55:30.578
4838836324632888241|4693313761673478734|531300.41|2022-07-11 16:06:17.023
4854598923328684114|4792955903429050438|3287322.98|2022-07-11 19:23:14.723
4673047563350312168|4654188739910697745|58893580.67|2022-07-11 22:45:29.994
4840525174493151882|4777193304733254049|1995834.23|2022-07-12 00:36:47.834
4817725701379588150|4798303927986552875|3651986.37|2022-07-12 10:17:13.884
259238453550514240|248260929458798634|4569150.83|2022-07-12 12:42:03.731
171418260816789596|36310271995674689|15702.37|2022-07-12 13:01:56.287
62205969853055109|251638629179326545|24647423.42|2022-07-12 14:15:32.979
164099911422312480|208854432719306769|32269286.78|2022-07-12 15:51:04.735
4796052128172868891|4845310249097233201|19480101.86|2022-07-12 19:55:17.413
4840525174493152111|4722305684274676248|27200028.07|2022-07-12 23:41:22.048
4841651074399994050|4864450547513557149|17114701.6|2022-07-13 03:11:37.167
4858821047979345214|4840806649469862728|12306043.95|2022-07-13 04:32:21.659
142144863238881583|222365231601418422|30433858.79|2022-07-13 07:02:39.933
4823073725937090799|4816036851519324343|906414.59|2022-07-13 08:09:37.214
4841651074399995531|4733846158319813619|7413924.52|2022-07-13 10:05:51.751
4741727457667712363|4834614199982228311|63721073.29|2022-07-13 14:29:22.062
4674173463257153549|4675017888187285518|3314293.2|2022-07-13 18:34:50.74
4825044050774066592|4745105157388239740|45627185.71|2022-07-14 03:20:10.129
4811533251891953970|4837428949749334248|1118811.51|2022-07-14 03:51:22.849
4846717623980786603|4841088124446573131|7217304.82|2022-07-14 06:34:06.684
226868831228789360|211106232532992394|14866769.87|2022-07-14 10:10:51.819
112027040730841418|151715012447043776|648321.04|2022-07-14 21:35:25.541
225742931321946596|252483054109458740|163131.87|2022-07-14 22:43:17.689
4700350636091245930|4834614199982228311|11692110.23|2022-07-15 20:37:39.436
4796333603149579172|4858821047979344451|20100260.96|2022-07-16 06:05:12.573
4667136588839387145|4767341680548380675|7055208.2|2022-07-16 10:53:54.151
4854598923328684114|4792955903429050438|1520983.34|2022-07-16 11:27:27.391
4751579081852585600|4863887597560136674|10171491.14|2022-07-16 12:30:34.377
257549603690250602|238972255227347164|7626389.98|2022-07-16 14:29:30.277
4721742734321254459|4780852479430492209|44638151.29|2022-07-16 15:34:16.425
4861354322769739918|4832925350121963640|13304192.07|2022-07-17 00:08:40.005
257549603690250602|238972255227347164|3638819.03|2022-07-17 01:59:16.249
212795082393256215|191684459139956897|1068545.84|2022-07-17 06:53:18.028
247697979505378058|132574714030719460|1847695.96|2022-07-17 11:04:41.976
134826513844404740|260645828434067784|98491.01|2022-07-17 11:26:17.946
4783104279244177508|4869235622117638236|38299013.28|2022-07-17 12:52:47.153
4844184349190390590|4868672672164217333|22830546.44|2022-07-17 18:02:40.68
4813503576728928755|4816318326496035147|64158.82|2022-07-18 04:20:55.929
176766285374292049|223772606484971574|15231603.24|2022-07-18 10:48:05.05
4835177149935648913|4832925350121963640|1355940.85|2022-07-18 10:48:35.13
4783948704174310179|4849532373747892707|23608830.1|2022-07-18 10:48:46.34
109775240917156585|249105354388931017|36690197.78|2022-07-18 18:22:57.986
4863043172630004394|4847280573934207407|6213362.46|2022-07-19 04:28:42.553
200410183417987317|252764529086169222|13004274.42|2022-07-19 05:04:09.798
4743697782504685898|4817725701379588340|20304298.43|2022-07-19 05:35:20.895
180143985094820389|117656540265054556|13268290.88|2022-07-19 14:17:30.654
4842495499330127400|4804777852450898877|2723067.07|2022-07-19 15:58:37.318
261208778387489020|182677259885215884|2509072.11|2022-07-19 17:26:23.01
4835458624912360395|4863043172630004316|4625239.5|2022-07-19 17:37:45.339
247697979505377654|151715012447043814|6591741.53|2022-07-19 17:49:45.947
4848969423794471532|4798866877939974551|41338652.49|2022-07-19 21:33:12.894
248823879412220242|156500087051124936|10793102.48|2022-07-19 23:20:20.429
246572079598535489|132574714030719495|12616178.08|2022-07-20 01:59:48.994
4779163629570228373|4770156430315487356|289652.64|2022-07-20 02:48:05.565
4843621399236969865|4856287773188948837|785184.52|2022-07-20 06:41:38.69
253046004062879862|203506408161804362|38126625.95|2022-07-20 07:45:06.268
134826513844404740|260645828434067784|6020.29|2022-07-20 11:53:41.205
4721742734321254459|4861635797746450482|6442801.21|2022-07-20 12:47:31.076
233905705646555706|223491131508261221|25263289.28|2022-07-20 13:08:37.775
4844184349190390590|4855161873282105848|59513106.74|2022-07-20 19:13:04.201
4762556605944300026|4871487421931323734|518129.16|2022-07-20 22:28:33.071
4826169950680909446|4797740978033132524|743762.69|2022-07-21 02:15:50.494
4833488300075385041|4752704981759426721|10071445.94|2022-07-21 07:57:35.183
109775240917156585|91479367430963656|7182851.85|2022-07-21 11:23:28.156
4791267053568787698|4714142909950067477|31287737.94|2022-07-21 13:46:22.251
78531518502273229|147211412819673200|634355.08|2022-07-21 21:18:17.528
4776911829756544260|4792111478498919207|26374184.54|2022-07-22 04:43:50.427
4752142031806006366|4860791372816319156|117201.64|2022-07-22 07:29:52.891
247416504528667201|257831078666961255|1158771.91|2022-07-22 15:50:15.275
4870642997001192253|4868672672164217333|30534907.8|2022-07-22 18:34:34.964
257549603690250602|246009129645113562|15906530.23|2022-07-23 00:18:13.858
4836303049842492942|4764808405757985710|28788585.83|2022-07-23 09:10:20.386
247697979505378058|97953291895308769|8957116.18|2022-07-23 10:29:11.496
212795082393256215|260927303410778275|2572888.5|2022-07-23 17:38:53.626
4770719380268909490|4841369599423283793|62897678.49|2022-07-23 19:03:01.411
4845591724073944307|4733283208366392088|579069.46|2022-07-24 01:47:41.056
4792955903429050686|4865576447420399854|3366.01|2022-07-24 05:58:12.273
4772689705105883970|4858539573002633722|1845908.46|2022-07-24 08:01:45.324
4837428949749334135|4756082681479954537|44672036.9|2022-07-24 11:50:31.517
4842776974306837906|4868391197187507054|407413.93|2022-07-24 19:57:49.45
4853191548445131863|4777474779709964973|39355923.89|2022-07-25 01:59:52.46
4840525174493152518|4792111478498919207|38270537.52|2022-07-25 05:11:24.004
243475854854718229|217298682020626925|2944789.68|2022-07-25 09:54:51.972
4787607878871549307|4867546772257375071|7010525.72|2022-07-25 15:34:23.534
4772408230129173636|4871487421931324107|66946312.59|2022-07-25 19:33:50.759
59672695062659546|209417382672728364|5923658.99|2022-07-25 20:41:38.836
4818007176356300028|4847843523887629085|4689994.05|2022-07-26 06:36:31.218
4664321839072281992|4821384876076827495|485367.98|2022-07-26 07:26:06.728
4866983822303953822|4840525174493151802|15469726.15|2022-07-26 08:20:03.699
4836865999795914058|4815192426589193038|37654257.53|2022-07-26 08:20:23.462
169166461003104877|159596311794942343|849495.45|2022-07-26 09:34:57.404
4862480222676583077|4792111478498918829|21883484.1|2022-07-26 11:14:36.628
4825325525750775903|4826169950680907862|1467445.21|2022-07-26 12:07:55.471
4772408230129173636|4829829125378147021|64596835.93|2022-07-26 13:09:03.741
4854598923328684114|4792955903429050438|21188736.08|2022-07-26 15:21:21.638
4772689705105883970|4860228422862897659|501478.42|2022-07-26 17:36:55.302
4774660029942858165|4872894796814876975|1204196.6|2022-07-26 19:24:13.69
4747919907155346551|4799429827893396166|363842.18|2022-07-27 00:46:29.283
4647433340469642673|4653344314980565892|10016346.26|2022-07-27 03:37:26.228
4843339924260259079|4847843523887629096|2349305.75|2022-07-27 12:28:57.608
131448814123876944|155655662120993139|2544813.88|2022-07-27 19:32:52.923
151152062493622727|172544160723632419|68551957.75|2022-07-27 23:05:33.282
4734409108273234833|4798866877939974707|22726267.65|2022-07-28 07:56:38.465
231372430856159833|261208778387489147|2358318.18|2022-07-28 12:45:16.497
4780571004453783249|4802807527613924388|71155344.16|2022-07-28 15:42:25.539
4783948704174309468|4758334481293639762|1797898.14|2022-07-28 18:57:35.79
4855443348258816387|4874583646675140886|1342250.03|2022-07-28 21:42:36.571
4837428949749334135|4852628598491709543|9406487.6|2022-07-29 01:57:15.726
4706261610602169223|4797178028079710761|13226153.68|2022-07-29 03:47:45.183
197032483697459958|226868831228789203|3318952.08|2022-07-29 04:32:06.793
4837428949749335126|4851784173561578156|4724396.95|2022-07-29 21:37:09.622
247697979505377654|177892185281134819|575904.12|2022-07-29 21:40:30.409
4811814726868665872|4756645631433376688|2034320.18|2022-07-30 03:26:32.833
4673047563350312168|4849250898771182354|1590885.02|2022-07-30 13:50:53.729
4853473023421843038|4861354322769740749|2542304.56|2022-07-30 17:29:32.441
4840525174493152111|4722305684274676248|8868157.97|2022-07-31 03:42:30.579
151152062493622727|218143106950758689|11553950.61|2022-07-31 04:38:36.4
4864450547513558567|4804777852450898877|11235403.03|2022-07-31 06:53:27.33
4670232813583204413|4839399274586308662|15560885.73|2022-07-31 06:57:01.152
4810970301938533946|4793237378405761984|12403715.21|2022-07-31 09:21:37.321
260927303410778194|225461456345235513|765979.28|2022-07-31 11:07:18.678
4866702347327243133|4867828247234085415|3657001.7|2022-07-31 19:17:06.603
170010885933236272|244038804808138780|137017.41|2022-07-31 23:03:06.446
4866983822303953822|4845028774120522300|173861.59|2022-08-01 06:18:25.955
4843621399236969865|4856287773188948837|91792.7|2022-08-01 07:36:11.216
171418260816789596|36310271995674689|676839.32|2022-08-01 14:32:46.493
4674173463257153549|4775785929849700365|42790360.67|2022-08-01 14:53:35.298
142144863238881787|237564880343793987|2104054.24|2022-08-01 17:34:24.188
139893063425196086|215609832160362528|10136073.6|2022-08-01 19:49:46.795
247697979505377654|151715012447043814|72051.15|2022-08-01 21:50:12.311
4796052128172868891|4845310249097233201|31780638.69|2022-08-02 00:03:11.937
193373309000221064|127508164449927417|1145905.52|2022-08-02 04:49:49.855
78531518502273229|194499208907063409|12675992.8|2022-08-02 09:54:26.869
4836303049842492026|4842214024353415581|6012703.86|2022-08-02 10:19:52.092
4840525174493152909|4673047563350311928|16256133.01|2022-08-03 00:36:06.024
4764245455804564552|4844184349190390436|28652489.61|2022-08-03 06:32:38.593
4739475657854026245|4864450547513557344|3568040.01|2022-08-03 09:17:18.238
4755519731526533134|4753267931712847888|7754023.53|2022-08-03 10:52:30.15
4845310249097232708|4763963980827853039|246445.26|2022-08-03 12:03:46.332
246572079598535344|246290604621824427|3240227.51|2022-08-03 17:19:35.723
62205969853055109|251638629179326545|821771.69|2022-08-04 00:15:35.867
4791267053568787698|4746512532271792918|9058218.05|2022-08-04 05:54:13.94
4845310249097233657|4868672672164217627|29073025.41|2022-08-04 06:52:50.694
4772689705105883970|4858539573002633722|430920.57|2022-08-04 13:29:17.97
164099911422312480|179862510118109199|1067118.77|2022-08-04 15:46:31.38
248823879412220242|156500087051124936|7891609.61|2022-08-04 18:48:30.824
247697979505377654|151715012447043814|3655488.91|2022-08-04 19:31:30.836
4853191548445132193|4872894796814877566|20687488.14|2022-08-04 23:06:04.184
151152062493622727|218143106950758689|1665650.91|2022-08-04 23:12:36.399
4796052128172868891|4845310249097233201|544122.07|2022-08-04 23:13:34.375
4877961346395669571|4805622277381030556|386229.83|2022-08-05 04:06:17.021
4854035973375263217|4818288651333009738|362376.77|2022-08-05 05:20:34.699
4826732900634329120|4843902874213679127|6787682.54|2022-08-05 07:12:42.551
4686276887255711760|4715268809856909330|1545202.57|2022-08-05 09:08:23.733
260645828434067974|244601754761560397|7151605.61|2022-08-05 10:15:37.473
229120631042474454|40813871623045419|1708004.1|2022-08-05 10:22:21.108
4843058449283548842|4846436149004076047|2766272.39|2022-08-05 17:27:10.486
4872613321838166178|4815755376542613633|31897823.53|2022-08-05 21:48:47.211
141581913285460768|196188058767327734|1638500.55|2022-08-06 05:55:14.297
257549603690250602|238690780250636509|39534010.53|2022-08-06 11:08:06.473
4807592602218005014|4801681627707081068|12460369.52|2022-08-06 12:21:07.643
4777193304733253832|4792955903429050528|4015120.18|2022-08-06 15:47:40.19
4877961346395669571|4833769775052096158|21918108.31|2022-08-06 15:52:28.919
131448814123876944|184366109745480050|5615228.84|2022-08-06 16:52:15.341
4682617712558473604|4856287773188948245|9951771.24|2022-08-07 00:51:50.445
193373309000221064|144115188075856122|1128529.27|2022-08-07 05:43:13.015
139893063425196086|215609832160362528|1385673.59|2022-08-07 06:32:40.971
4847280573934207735|4688810162046108108|5450703.37|2022-08-07 11:09:25.636
4840243699516442324|4717520609670595621|1104606.69|2022-08-07 11:10:38.203
4791267053568787629|4833206825098674916|48750500.63|2022-08-07 11:37:37.036
224617031415104267|169447935979815394|34413012.06|2022-08-07 12:47:47.834
170010885933236654|233342755693134100|38124205.28|2022-08-07 17:09:26.628
257549603690250602|238972255227347164|1918274.84|2022-08-07 18:30:22.193
63894819713319279|107241966126760161|39462095.59|2022-08-07 19:05:50.15
4793800328359182982|4843058449283547551|11789545.26|2022-08-07 21:36:10.03
243475854854718229|217298682020626925|2935066.62|2022-08-07 21:44:51.899
4866139397373822141|4835458624912360176|2685552.79|2022-08-07 22:40:59.018
4730749933575996446|4856287773188948616|33838861.08|2022-08-08 02:04:55.699
4872050371884745705|4866983822303953522|152103.5|2022-08-08 05:17:57.005
203506408161804937|116812115334922646|633366.98|2022-08-08 06:53:35.702
193373309000221064|127508164449927417|26154863.71|2022-08-08 15:22:58.278
4853191548445132179|4868391197187507054|3584620.13|2022-08-08 18:20:27.776
4650248090236748534|4649966615260037582|18916268.93|2022-08-08 19:43:59.894
4843339924260259079|4847843523887629096|8699793.97|2022-08-08 22:03:50.82
4772689705105883970|4858539573002633722|3563996.03|2022-08-08 23:53:26.902
4783667229197599805|4689091637022818971|3712432.72|2022-08-09 03:36:26.024
4703165385858352412|4832925350121964339|899054.64|2022-08-09 03:46:29.813
4855443348258816387|4858821047979344147|11781385.59|2022-08-09 04:10:24.134
4842214024353415316|4770156430315487356|398549.46|2022-08-09 04:15:24.23
200410183417987317|252764529086169222|1913749.32|2022-08-09 04:51:37.849
103864266406232854|193936258953642481|12874720.85|2022-08-09 05:59:03.216
