loanId|loanAmount|balance|createTime|loanUsage|interestRate
4790422628638655176|63851891.0|63851891.0|2021-09-28 02:39:41.632|medical expenses|0.054
179018085187977612|71979386.0|71979386.0|2021-09-29 11:48:09.213|renovations|0.084
4790985578592076035|1417798.0|1417798.0|2021-09-30 09:58:40.818|medical expenses|0.09
179862510118109199|16657575.0|16657575.0|2021-10-02 01:41:55.064|other|0.091
4792111478498918829|68812221.0|68812221.0|2021-10-04 03:46:14.962|medical expenses|0.061
4792111478498919207|44250180.0|44250180.0|2021-10-04 04:21:01.839|other|0.014
4792392953475629222|76089822.0|76089822.0|2021-10-04 23:12:22.507|business ventures|0.081
4792674428452339975|35527353.0|35527353.0|2021-10-06 05:19:20.522|other|0.087
4792955903429050438|53508140.0|53508140.0|2021-10-06 15:21:10.295|business ventures|0.002
4792955903429050528|42137453.0|42137453.0|2021-10-07 07:16:07.973|investing|0.081
4793237378405761050|97960749.0|97960749.0|2021-10-07 20:34:26.219|debt consolidation|0.001
181551359978373311|64978597.0|64978597.0|2021-10-07 21:02:45.898|business ventures|0.065
4793237378405761847|75627788.0|75627788.0|2021-10-08 08:11:57.136|education|0.039
4793237378405761984|24743371.0|24743371.0|2021-10-08 11:30:33.192|renovations|0.073
4793518853382472398|8907838.0|8907838.0|2021-10-08 19:08:26.866|renovations|0.085
181832834955084176|3316816.0|3316816.0|2021-10-09 02:08:39.275|weddings|0.077
181832834955084279|7246895.0|7246895.0|2021-10-09 11:15:41.094|education|0.053
4794081803335893401|12637504.0|12637504.0|2021-10-10 19:53:18.128|major purchases|0.088
4794081803335893814|87933448.0|87933448.0|2021-10-11 06:57:59.023|weddings|0.013
182677259885215884|71984193.0|71984193.0|2021-10-12 12:08:13.127|vacations|0.037
4794644753289314726|975777.0|975777.0|2021-10-13 02:44:23.881|funerals|0.007
4794644753289315293|65842376.0|65842376.0|2021-10-13 04:56:49.633|weddings|0.076
4794926228266025503|4991418.0|4991418.0|2021-10-13 15:51:42.173|investing|0.091
4795207703242736313|82215096.0|82215096.0|2021-10-14 16:15:50.483|major purchases|0.063
4795207703242735909|18642507.0|18642507.0|2021-10-14 23:37:11.291|funerals|0.049
4795770653196157236|19984663.0|19984663.0|2021-10-17 02:59:52.8|vacations|0.094
184366109745480050|45620635.0|45620635.0|2021-10-18 04:21:26.429|business ventures|0.024
4796333603149578441|61985962.0|61985962.0|2021-10-19 03:19:57.833|other|0.082
4796333603149578510|92439382.0|92439382.0|2021-10-19 05:07:37.106|business ventures|0.036
4797178028079710761|35021215.0|35021215.0|2021-10-22 07:47:31.595|debt consolidation|0.084
4797459503056420985|53133825.0|53133825.0|2021-10-22 23:30:33.707|debt consolidation|0.073
185773484629033431|15379277.0|15379277.0|2021-10-23 13:31:44.392|other|0.063
4797740978033132524|31634876.0|31634876.0|2021-10-24 05:53:40.5|major purchases|0.052
4797740978033131974|37426433.0|37426433.0|2021-10-24 07:54:19.68|business ventures|0.098
4798022453009842922|43075928.0|43075928.0|2021-10-24 17:34:04.277|business ventures|0.054
186336434582454432|42137453.0|42137453.0|2021-10-24 22:12:33.016|investing|0.081
4798303927986552875|16015933.0|16015933.0|2021-10-26 01:58:30.699|renovations|0.093
4798585402963264543|78660945.0|78660945.0|2021-10-27 08:18:53.579|business ventures|0.045
4798585402963263551|81208041.0|81208041.0|2021-10-27 08:50:44.914|weddings|0.073
4798866877939974707|36608452.0|36608452.0|2021-10-28 04:50:13.741|renovations|0.087
4798866877939974551|76629865.0|76629865.0|2021-10-28 09:42:08.611|education|0.061
187462334489297315|6736719.0|6736719.0|2021-10-29 05:19:44.361|debt consolidation|0.055
4799429827893396166|25144043.0|25144043.0|2021-10-30 07:30:37.296|vacations|0.094
4799992777846817481|35508077.0|35508077.0|2021-10-31 18:34:59.358|other|0.031
4799992777846817247|76374389.0|76374389.0|2021-11-01 02:07:12.258|funerals|0.006
4799992777846817267|45273118.0|45273118.0|2021-11-01 11:19:30.728|education|0.004
188869709372850261|57773747.0|57773747.0|2021-11-03 01:55:51.469|medical expenses|0.055
4800837202776949516|71006143.0|71006143.0|2021-11-03 15:50:14.304|education|0.054
189151184349560898|6006368.0|6006368.0|2021-11-03 20:39:30.449|vacations|0.038
4801118677753660404|46197124.0|46197124.0|2021-11-05 10:16:27.79|other|0.035
4801400152730370460|20241574.0|20241574.0|2021-11-06 08:31:34.512|renovations|0.097
4801681627707081068|57300743.0|57300743.0|2021-11-07 08:17:58.265|business ventures|0.016
190277084256403809|1893503.0|1893503.0|2021-11-07 16:20:33.123|major purchases|0.012
190558559233114274|22052996.0|22052996.0|2021-11-08 21:14:24.464|medical expenses|0.069
4802244577660502403|37981487.0|37981487.0|2021-11-09 12:42:22.186|debt consolidation|0.002
4802807527613923521|82699046.0|82699046.0|2021-11-10 21:30:18.29|renovations|0.016
4802807527613924388|76153735.0|76153735.0|2021-11-10 22:23:52.128|other|0.016
191121509186535425|91922990.0|91922990.0|2021-11-11 01:05:53.432|funerals|0.02
4802807527613923559|45500755.0|45500755.0|2021-11-11 11:16:23.76|other|0.095
4803089002590635051|87905172.0|87905172.0|2021-11-11 16:08:20.487|funerals|0.024
191402984163246110|95240150.0|95240150.0|2021-11-11 22:06:54.522|medical expenses|0.065
191402984163246409|97098049.0|97098049.0|2021-11-11 23:30:49.106|major purchases|0.0
191402984163246212|67633658.0|67633658.0|2021-11-12 02:58:51.974|vacations|0.079
191684459139957195|72405055.0|72405055.0|2021-11-13 09:51:44.166|vacations|0.058
191684459139956897|77724682.0|77724682.0|2021-11-13 14:15:42.603|weddings|0.021
191965934116667542|99466283.0|99466283.0|2021-11-13 18:28:17.103|other|0.059
4804214902497476896|13654151.0|13654151.0|2021-11-16 09:15:05.744|business ventures|0.025
192810359046799666|40991741.0|40991741.0|2021-11-17 12:05:55.693|major purchases|0.076
4804777852450898877|19551403.0|19551403.0|2021-11-18 06:28:04.952|investing|0.087
4804777852450898974|39113983.0|39113983.0|2021-11-18 13:35:10.209|investing|0.037
4805059327427608703|2232566.0|2232566.0|2021-11-18 16:47:53.413|major purchases|0.031
4805340802404319642|30658146.0|30658146.0|2021-11-19 17:49:04.466|investing|0.05
4805340802404319716|7934593.0|7934593.0|2021-11-20 08:44:59.657|renovations|0.019
4805340802404320116|87715195.0|87715195.0|2021-11-20 10:54:09.602|business ventures|0.082
193936258953642481|78195605.0|78195605.0|2021-11-21 07:30:48.553|debt consolidation|0.029
4805622277381030556|11168168.0|11168168.0|2021-11-21 10:17:27.176|debt consolidation|0.071
4805903752357741076|50743794.0|50743794.0|2021-11-21 21:07:36.847|investing|0.04
4805903752357740699|28823986.0|28823986.0|2021-11-22 14:28:03|debt consolidation|0.045
194499208907063713|87437840.0|87437840.0|2021-11-22 18:42:51.842|other|0.073
194499208907063512|73007758.0|73007758.0|2021-11-23 07:57:13.708|major purchases|0.013
194499208907063409|15631643.0|15631643.0|2021-11-23 08:13:01.94|investing|0.046
4806466702311162408|63196441.0|63196441.0|2021-11-23 23:04:54.119|major purchases|0.002
4806748177287872660|14199806.0|14199806.0|2021-11-25 05:49:25.494|investing|0.048
4806748177287872774|10486855.0|10486855.0|2021-11-25 08:58:55.109|funerals|0.08
4807029652264583212|63627041.0|63627041.0|2021-11-25 21:47:23.219|major purchases|0.024
4807029652264583367|50388205.0|50388205.0|2021-11-26 06:29:55.507|weddings|0.038
4807311127241294881|1528051.0|1528051.0|2021-11-26 21:31:27.663|weddings|0.066
4807592602218005090|66892203.0|66892203.0|2021-11-28 14:27:35.144|vacations|0.069
196188058767327734|32207296.0|32207296.0|2021-11-29 04:58:14.702|education|0.086
196469533744038043|28823986.0|28823986.0|2021-11-30 04:50:18.832|debt consolidation|0.045
4808437027148136809|77747768.0|77747768.0|2021-11-30 23:25:27|business ventures|0.079
4808718502124847197|68241128.0|68241128.0|2021-12-02 12:05:02.749|funerals|0.003
4808999977101557988|96210397.0|96210397.0|2021-12-03 13:42:57.452|other|0.088
198158383604302266|88164519.0|88164519.0|2021-12-05 16:40:13.951|business ventures|0.02
4810125877008400710|49366194.0|49366194.0|2021-12-07 01:10:00.237|other|0.065
199002808534434226|39443046.0|39443046.0|2021-12-08 19:07:37.735|other|0.04
4810688826961822650|50322917.0|50322917.0|2021-12-08 22:39:14.676|medical expenses|0.04
199002808534434255|70323172.0|70323172.0|2021-12-09 10:15:31.309|investing|0.069
4810970301938533235|50824558.0|50824558.0|2021-12-10 14:07:39.493|education|0.092
199565758487855496|6183443.0|6183443.0|2021-12-10 22:43:51.344|investing|0.033
199565758487855347|59997982.0|59997982.0|2021-12-11 01:32:44.115|other|0.089
4811251776915244013|59649639.0|59649639.0|2021-12-11 05:42:14.461|weddings|0.069
199565758487855151|28431163.0|28431163.0|2021-12-11 14:27:27.678|business ventures|0.021
200128708441276587|95436676.0|95436676.0|2021-12-12 19:13:34.844|funerals|0.053
200128708441276667|568584.0|568584.0|2021-12-13 15:02:01.467|vacations|0.043
4813785051705639241|97098049.0|97098049.0|2021-12-20 14:07:31.047|major purchases|0.0
4814066526682349834|89389779.0|89389779.0|2021-12-20 15:59:06.566|education|0.077
4814629476635771706|15155044.0|15155044.0|2021-12-23 06:19:24.032|medical expenses|0.034
4814629476635771596|79817461.0|79817461.0|2021-12-23 14:09:08.601|renovations|0.015
4814910951612481643|62524747.0|62524747.0|2021-12-23 18:19:11.112|medical expenses|0.017
4814910951612481947|70036088.0|70036088.0|2021-12-23 21:46:42.508|medical expenses|0.03
203506408161804662|50534243.0|50534243.0|2021-12-24 21:04:40.602|investing|0.031
203506408161804362|66440179.0|66440179.0|2021-12-24 21:54:12.692|weddings|0.065
4815192426589193038|99197794.0|99197794.0|2021-12-25 09:29:32.21|medical expenses|0.049
203787883138515291|58641782.0|58641782.0|2021-12-26 08:47:10.103|funerals|0.065
4815755376542613633|44436129.0|44436129.0|2021-12-27 06:22:36.259|debt consolidation|0.073
4816036851519325170|26719595.0|26719595.0|2021-12-27 19:44:10.116|education|0.095
4816036851519324343|62133329.0|62133329.0|2021-12-28 03:29:30.528|renovations|0.097
4816036851519324532|19297117.0|19297117.0|2021-12-28 14:30:51.755|investing|0.092
204632308068647333|72087439.0|72087439.0|2021-12-28 16:05:40.134|education|0.026
4816318326496035147|88247412.0|88247412.0|2021-12-28 17:02:35.817|vacations|0.034
4816318326496035254|93250083.0|93250083.0|2021-12-29 06:57:45.23|major purchases|0.002
204913783045357932|57300743.0|57300743.0|2021-12-30 09:06:06.264|business ventures|0.016
4816881276449456831|98807773.0|98807773.0|2021-12-31 01:30:19.097|major purchases|0.021
4816881276449456577|83283646.0|83283646.0|2021-12-31 07:21:13.714|medical expenses|0.04
4817162751426167545|68000951.0|68000951.0|2022-01-01 03:09:39.785|renovations|0.03
205476732998779392|10528347.0|10528347.0|2022-01-01 15:22:42.562|business ventures|0.045
4817444226402878254|41095329.0|41095329.0|2022-01-01 16:33:46.139|business ventures|0.094
4817725701379588315|29088115.0|29088115.0|2022-01-02 16:44:32.207|vacations|0.097
4817725701379588340|52784626.0|52784626.0|2022-01-03 06:24:54.553|business ventures|0.015
4817725701379588676|52761557.0|52761557.0|2022-01-03 11:40:41.278|weddings|0.005
4818288651333009738|14534339.0|14534339.0|2022-01-05 14:49:06.614|investing|0.01
4818570126309720324|25843964.0|25843964.0|2022-01-05 17:59:39.011|other|0.079
4818570126309720909|77615288.0|77615288.0|2022-01-06 00:36:33.494|business ventures|0.055
207447057835753540|45882219.0|45882219.0|2022-01-08 08:39:01.449|vacations|0.085
4819414551239852514|39148558.0|39148558.0|2022-01-08 21:54:18.977|investing|0.003
4819696026216562975|71634298.0|71634298.0|2022-01-10 05:31:27.702|medical expenses|0.024
208291482765885766|49366194.0|49366194.0|2022-01-11 00:26:26.986|other|0.065
208291482765885887|43797824.0|43797824.0|2022-01-11 01:52:31.634|medical expenses|0.057
4820540451146694656|25643920.0|25643920.0|2022-01-12 18:28:42.768|other|0.061
208854432719306769|51499090.0|51499090.0|2022-01-13 11:23:08.993|funerals|0.064
209135907696017786|25934212.0|25934212.0|2022-01-13 21:37:17.055|medical expenses|0.099
209135907696017826|661188.0|661188.0|2022-01-14 05:25:11.702|business ventures|0.084
4820821926123405454|40195257.0|40195257.0|2022-01-14 08:21:11.576|education|0.086
4821103401100116014|41922274.0|41922274.0|2022-01-14 17:03:18.182|major purchases|0.049
209417382672728364|44734120.0|44734120.0|2022-01-15 01:21:44.043|investing|0.088
4821103401100116254|54757401.0|54757401.0|2022-01-15 01:28:50.569|medical expenses|0.05
209417382672728403|34036448.0|34036448.0|2022-01-15 02:14:37.731|education|0.059
4821103401100116421|53288033.0|53288033.0|2022-01-15 16:07:21.69|weddings|0.098
4821384876076827541|83663855.0|83663855.0|2022-01-16 00:04:28.486|vacations|0.036
4821384876076827495|28149782.0|28149782.0|2022-01-16 12:58:13.698|debt consolidation|0.077
4821666351053537613|75371963.0|75371963.0|2022-01-16 23:52:12.211|business ventures|0.013
4821666351053537398|69179510.0|69179510.0|2022-01-17 03:19:38.377|major purchases|0.08
4821666351053537895|29873446.0|29873446.0|2022-01-17 10:11:37.57|medical expenses|0.002
4821947826030248048|82030427.0|82030427.0|2022-01-17 19:29:26.244|medical expenses|0.036
4821947826030248542|23211043.0|23211043.0|2022-01-18 02:31:22.111|education|0.031
4822229301006959125|49876219.0|49876219.0|2022-01-19 09:49:20.306|major purchases|0.048
210824757556281852|71486128.0|71486128.0|2022-01-19 20:19:18.146|weddings|0.081
4822510775983669288|40928072.0|40928072.0|2022-01-19 21:37:01.373|business ventures|0.035
4822792250960380834|84269993.0|84269993.0|2022-01-21 04:54:23.279|business ventures|0.002
211106232532992351|13399699.0|13399699.0|2022-01-21 06:59:22.718|renovations|0.009
211106232532992394|56834251.0|56834251.0|2022-01-21 15:14:22.086|weddings|0.02
211669182486413345|72385007.0|72385007.0|2022-01-22 17:52:52.93|education|0.032
4823636675890512611|45750620.0|45750620.0|2022-01-24 03:46:44.231|debt consolidation|0.042
4823918150867222944|76283940.0|76283940.0|2022-01-24 20:06:16.257|business ventures|0.024
4823918150867223327|61952873.0|61952873.0|2022-01-25 05:41:55.268|renovations|0.028
4823918150867222942|7575516.0|7575516.0|2022-01-25 08:35:39.306|weddings|0.03
4823918150867223515|30627836.0|30627836.0|2022-01-25 14:58:56.538|funerals|0.073
212513607416545329|48574433.0|48574433.0|2022-01-26 02:07:47.725|business ventures|0.096
4824199625843933935|96562763.0|96562763.0|2022-01-26 05:00:31.485|education|0.058
212795082393256137|61985962.0|61985962.0|2022-01-27 06:06:26.526|other|0.082
4824481100820644761|22450909.0|22450909.0|2022-01-27 11:02:42.998|business ventures|0.034
4825044050774065691|6848162.0|6848162.0|2022-01-28 20:48:09.943|education|0.042
4826169950680907862|78005196.0|78005196.0|2022-02-01 21:07:44.701|renovations|0.064
4826169950680908024|67824611.0|67824611.0|2022-02-02 02:56:04.397|renovations|0.078
215046882206941235|73975802.0|73975802.0|2022-02-03 20:26:40.383|other|0.048
4827014375611039962|46445163.0|46445163.0|2022-02-05 03:13:15.114|investing|0.091
4827295850587750747|58641782.0|58641782.0|2022-02-05 23:20:48.542|funerals|0.065
4827295850587751191|39580750.0|39580750.0|2022-02-06 06:59:40.855|major purchases|0.068
215609832160362528|17329085.0|17329085.0|2022-02-06 13:17:05.751|vacations|0.075
4827295850587751396|43114593.0|43114593.0|2022-02-06 15:32:22.683|business ventures|0.077
4827577325564461850|44277282.0|44277282.0|2022-02-07 11:09:05.908|medical expenses|0.014
4828140275517882650|56391547.0|56391547.0|2022-02-09 15:35:56.984|other|0.018
216735732067205599|76374389.0|76374389.0|2022-02-09 20:40:58.306|funerals|0.006
4828421750494593964|81215681.0|81215681.0|2022-02-10 13:13:53.415|other|0.058
217017207043915813|17506844.0|17506844.0|2022-02-11 11:26:16.987|vacations|0.078
217298682020626925|8589536.0|8589536.0|2022-02-11 17:27:04.852|weddings|0.02
217298682020626948|33002360.0|33002360.0|2022-02-12 03:27:38.572|funerals|0.031
217298682020626443|51371040.0|51371040.0|2022-02-12 03:40:12.857|major purchases|0.081
4828984700448014582|89688203.0|89688203.0|2022-02-12 09:43:32.199|vacations|0.062
4829547650401436123|77386250.0|77386250.0|2022-02-13 19:15:07.793|renovations|0.006
217861631974047858|29034105.0|29034105.0|2022-02-13 21:14:01.709|vacations|0.028
4829547650401435840|7946777.0|7946777.0|2022-02-13 23:28:24.032|funerals|0.05
218143106950758689|44973290.0|44973290.0|2022-02-14 18:45:20.233|other|0.092
218143106950758573|70674020.0|70674020.0|2022-02-14 20:42:46.652|investing|0.065
4829829125378147021|92479847.0|92479847.0|2022-02-15 14:16:29.256|medical expenses|0.093
4830110600354857141|64774025.0|64774025.0|2022-02-16 02:59:49.774|education|0.057
4830110600354857086|39574815.0|39574815.0|2022-02-16 04:29:08.422|education|0.015
4830110600354857935|34727224.0|34727224.0|2022-02-16 13:03:18.584|renovations|0.004
4830392075331567651|42334597.0|42334597.0|2022-02-17 09:48:36.053|renovations|0.003
4831236500261699849|8932425.0|8932425.0|2022-02-20 08:00:21.708|medical expenses|0.031
219550481834312175|56118790.0|56118790.0|2022-02-20 08:27:42.133|renovations|0.034
4831236500261700061|61607924.0|61607924.0|2022-02-20 16:10:35.437|business ventures|0.067
4831799450215121244|14555484.0|14555484.0|2022-02-21 22:28:34.685|debt consolidation|0.062
220113431787733146|45875083.0|45875083.0|2022-02-22 14:45:30.733|funerals|0.027
220113431787733247|81497052.0|81497052.0|2022-02-22 14:49:00.37|investing|0.076
220394906764443909|60793042.0|60793042.0|2022-02-23 12:26:30.479|investing|0.025
220394906764443772|36129718.0|36129718.0|2022-02-23 14:02:58.736|vacations|0.096
4832362400168542825|74188228.0|74188228.0|2022-02-24 00:30:03.364|major purchases|0.088
220676381741154770|40898891.0|40898891.0|2022-02-24 15:08:33.872|other|0.093
220957856717865186|6183037.0|6183037.0|2022-02-24 18:02:29.026|other|0.026
220957856717865004|63627041.0|63627041.0|2022-02-25 12:36:32.64|major purchases|0.024
4832925350121964339|52155870.0|52155870.0|2022-02-25 18:41:29.243|business ventures|0.079
4832925350121963640|54859833.0|54859833.0|2022-02-26 09:01:11.464|debt consolidation|0.051
4833206825098674916|63291625.0|63291625.0|2022-02-27 09:02:58.402|vacations|0.017
4833488300075385775|54392768.0|54392768.0|2022-02-27 22:21:32.568|other|0.066
221802281647997121|82699046.0|82699046.0|2022-02-28 14:56:12.684|renovations|0.016
221802281647997382|37426433.0|37426433.0|2022-02-28 16:31:32.636|business ventures|0.098
4833769775052096158|79391110.0|79391110.0|2022-02-28 18:12:23.094|education|0.088
4833769775052096233|90419552.0|90419552.0|2022-03-01 10:57:10.019|renovations|0.052
4834051250028806607|70323172.0|70323172.0|2022-03-02 00:14:40.672|investing|0.069
222365231601418422|73143763.0|73143763.0|2022-03-02 00:55:08.211|major purchases|0.065
222646706578129246|81838606.0|81838606.0|2022-03-03 07:49:56.047|business ventures|0.019
4834614199982228409|12770887.0|12770887.0|2022-03-04 13:31:01.644|education|0.083
4834614199982228311|97291719.0|97291719.0|2022-03-04 16:20:47.552|other|0.018
4835177149935649264|73439409.0|73439409.0|2022-03-06 00:43:05.083|weddings|0.083
223491131508261221|57952572.0|57952572.0|2022-03-06 10:18:00.117|vacations|0.024
223772606484971574|81743620.0|81743620.0|2022-03-07 04:13:35.933|major purchases|0.08
223772606484971657|69862478.0|69862478.0|2022-03-07 06:12:30.362|debt consolidation|0.078
4835458624912360176|71109804.0|71109804.0|2022-03-07 09:51:20.948|renovations|0.015
4835740099889071000|88916608.0|88916608.0|2022-03-08 03:39:44.034|other|0.044
4835740099889070113|72385007.0|72385007.0|2022-03-08 09:47:44.308|education|0.032
4836021574865781579|44663179.0|44663179.0|2022-03-09 00:25:03.468|renovations|0.033
224617031415103902|7575516.0|7575516.0|2022-03-10 05:30:47.781|weddings|0.03
4836303049842491848|17095283.0|17095283.0|2022-03-10 14:44:27.56|medical expenses|0.091
4836584524819202897|36202412.0|36202412.0|2022-03-11 14:50:09.899|funerals|0.062
4836865999795913682|43064129.0|43064129.0|2022-03-12 06:18:13.816|investing|0.034
4836865999795913334|33825889.0|33825889.0|2022-03-12 13:43:04.8|medical expenses|0.059
225461456345235513|28451635.0|28451635.0|2022-03-13 08:59:58.484|renovations|0.093
4837428949749334248|31014064.0|31014064.0|2022-03-14 01:10:02.853|debt consolidation|0.031
226024406298657258|97971140.0|97971140.0|2022-03-14 18:17:51.492|major purchases|0.001
226305881275367823|44490886.0|44490886.0|2022-03-16 15:40:40.725|other|0.1
4838273374679466175|64978597.0|64978597.0|2022-03-17 11:17:14.517|business ventures|0.065
226868831228789203|7145470.0|7145470.0|2022-03-18 12:56:34.489|weddings|0.002
4839117799609597976|29605865.0|29605865.0|2022-03-20 02:55:08.11|business ventures|0.074
227431781182210304|3188166.0|3188166.0|2022-03-20 03:47:01.295|renovations|0.081
227431781182210461|15437486.0|15437486.0|2022-03-20 06:56:13.485|investing|0.09
227431781182210436|39363013.0|39363013.0|2022-03-20 11:17:41.386|weddings|0.073
227431781182210346|60655234.0|60655234.0|2022-03-20 11:47:14.925|renovations|0.06
4839117799609598024|39583576.0|39583576.0|2022-03-20 13:29:08.09|business ventures|0.066
4839399274586308662|81743620.0|81743620.0|2022-03-20 18:41:46.971|major purchases|0.08
4839399274586308959|13399699.0|13399699.0|2022-03-20 19:29:31.749|renovations|0.009
4839399274586309417|18486916.0|18486916.0|2022-03-20 20:13:41.521|weddings|0.056
4839399274586309584|72498993.0|72498993.0|2022-03-21 02:45:52.755|weddings|0.078
4839399274586309184|30960251.0|30960251.0|2022-03-21 03:11:34.295|weddings|0.025
4839399274586309101|8589536.0|8589536.0|2022-03-21 06:27:49.47|weddings|0.02
227713256158920890|22530683.0|22530683.0|2022-03-21 07:37:16.693|business ventures|0.014
4839399274586309521|76772453.0|76772453.0|2022-03-21 15:11:38.752|medical expenses|0.08
4839680749563019781|61295522.0|61295522.0|2022-03-22 06:02:12.921|vacations|0.022
4839962224539730644|35737957.0|35737957.0|2022-03-22 21:48:20.465|other|0.057
228276206112342481|78674702.0|78674702.0|2022-03-23 07:26:15.5|debt consolidation|0.008
4840243699516441081|51378887.0|51378887.0|2022-03-23 19:34:42.488|vacations|0.014
4840525174493151802|21346447.0|21346447.0|2022-03-24 23:40:14.713|weddings|0.046
4840525174493152118|86721409.0|86721409.0|2022-03-25 01:49:39.88|debt consolidation|0.058
4840806649469862929|72249549.0|72249549.0|2022-03-25 23:15:41.256|business ventures|0.091
4840806649469862171|57403547.0|57403547.0|2022-03-26 02:55:12.058|debt consolidation|0.051
4840806649469862133|9449652.0|9449652.0|2022-03-26 03:08:35.878|other|0.026
229120631042474173|43754181.0|43754181.0|2022-03-26 07:41:11.56|weddings|0.092
4840806649469862728|25710601.0|25710601.0|2022-03-26 13:56:26.282|business ventures|0.037
4841088124446573443|97208115.0|97208115.0|2022-03-27 00:23:39.127|weddings|0.041
4841088124446573131|79431762.0|79431762.0|2022-03-27 13:10:32.221|business ventures|0.033
4841369599423283793|83124955.0|83124955.0|2022-03-28 04:15:32.268|renovations|0.016
4841651074399994857|64044897.0|64044897.0|2022-03-29 00:44:43.273|major purchases|0.039
4841932549376705526|1507679.0|1507679.0|2022-03-30 06:47:33.903|medical expenses|0.016
4842214024353415581|15437486.0|15437486.0|2022-03-31 00:17:04.618|investing|0.09
230528005926027653|1091415.0|1091415.0|2022-03-31 03:45:56.659|renovations|0.026
4842495499330126130|40991741.0|40991741.0|2022-04-01 06:58:18.918|major purchases|0.076
4842495499330126427|12511015.0|12511015.0|2022-04-01 13:09:42.983|business ventures|0.013
231090955879448744|41822584.0|41822584.0|2022-04-02 00:10:23.545|renovations|0.044
231090955879448911|11609491.0|11609491.0|2022-04-02 02:33:42.94|debt consolidation|0.045
231090955879448654|97671963.0|97671963.0|2022-04-02 08:09:26.043|vacations|0.093
4843058449283547309|70674020.0|70674020.0|2022-04-02 18:31:15.076|investing|0.065
4843058449283547551|17076527.0|17076527.0|2022-04-02 23:30:17.744|medical expenses|0.019
4843058449283548174|32083598.0|32083598.0|2022-04-03 00:18:22.816|funerals|0.017
4843058449283547165|733225.0|733225.0|2022-04-03 06:04:29.54|renovations|0.046
4843058449283547765|63525260.0|63525260.0|2022-04-03 06:38:39.51|debt consolidation|0.094
4843058449283548182|89523983.0|89523983.0|2022-04-03 08:41:24.751|debt consolidation|0.026
4843058449283548184|77408212.0|77408212.0|2022-04-03 13:43:48.564|education|0.031
4843058449283547170|64129087.0|64129087.0|2022-04-03 15:23:58.128|business ventures|0.094
4843339924260258719|63337798.0|63337798.0|2022-04-04 05:03:03.917|weddings|0.095
231935380809580884|88858880.0|88858880.0|2022-04-04 20:11:13.796|renovations|0.044
4843902874213680045|88766546.0|88766546.0|2022-04-05 20:54:01.292|funerals|0.056
4843902874213679127|8031806.0|8031806.0|2022-04-06 01:45:34.61|weddings|0.092
4843902874213679991|7352157.0|7352157.0|2022-04-06 06:44:03.659|medical expenses|0.066
4843902874213680032|16654815.0|16654815.0|2022-04-06 17:29:23.364|weddings|0.015
232498330763001991|70797839.0|70797839.0|2022-04-06 23:09:03.379|major purchases|0.037
232498330763002356|73012607.0|73012607.0|2022-04-07 04:04:24.523|vacations|0.054
4844184349190390009|56883693.0|56883693.0|2022-04-07 10:25:49.875|medical expenses|0.073
232498330763001919|81208041.0|81208041.0|2022-04-07 10:58:51.725|weddings|0.073
4844184349190390436|42368894.0|42368894.0|2022-04-07 11:05:05.235|weddings|0.067
4844184349190390348|62418416.0|62418416.0|2022-04-07 12:10:10.444|business ventures|0.097
232779805739712595|90845187.0|90845187.0|2022-04-08 03:32:42.039|medical expenses|0.088
4844465824167101398|73112742.0|73112742.0|2022-04-08 04:29:58.083|other|0.062
4844465824167100629|47160370.0|47160370.0|2022-04-08 13:31:57.636|weddings|0.009
233061280716423426|17300373.0|17300373.0|2022-04-08 19:35:19.532|medical expenses|0.064
233061280716423504|9990515.0|9990515.0|2022-04-09 00:28:14.277|investing|0.005
4844747299143811125|61331288.0|61331288.0|2022-04-09 00:35:29.486|education|0.022
4844747299143812067|7634299.0|7634299.0|2022-04-09 00:44:07.208|medical expenses|0.036
4844747299143811843|50867092.0|50867092.0|2022-04-09 06:23:43.666|education|0.017
4844747299143811407|11609491.0|11609491.0|2022-04-09 14:27:39.718|debt consolidation|0.045
233342755693133960|48137725.0|48137725.0|2022-04-09 20:11:06.298|major purchases|0.079
4845028774120521738|15680346.0|15680346.0|2022-04-10 02:54:25.633|major purchases|0.07
4845028774120522310|72819229.0|72819229.0|2022-04-10 03:20:47.671|debt consolidation|0.061
233342755693134100|74211921.0|74211921.0|2022-04-10 08:11:51.355|other|0.053
4845028774120522300|2821311.0|2821311.0|2022-04-10 17:34:00.816|major purchases|0.062
4845310249097233201|39525789.0|39525789.0|2022-04-11 12:44:18.197|vacations|0.032
4845310249097233421|65694807.0|65694807.0|2022-04-11 17:03:02.577|vacations|0.041
4845591724073943609|94153641.0|94153641.0|2022-04-12 05:10:18.77|funerals|0.017
4845591724073943383|45518381.0|45518381.0|2022-04-12 13:35:34.282|business ventures|0.014
4845591724073943567|40775096.0|40775096.0|2022-04-12 14:49:45.673|weddings|0.02
4846154674027364707|98241945.0|98241945.0|2022-04-14 15:05:48.637|weddings|0.08
4846436149004076047|13291448.0|13291448.0|2022-04-15 08:23:48.636|funerals|0.068
4846717623980786480|80142152.0|80142152.0|2022-04-15 23:24:01.975|medical expenses|0.026
235031605553398150|49963254.0|49963254.0|2022-04-16 14:57:22.574|debt consolidation|0.011
235313080530108477|93475682.0|93475682.0|2022-04-16 21:17:23.511|vacations|0.007
4846999098957497020|88837551.0|88837551.0|2022-04-17 01:33:25.31|renovations|0.011
