investorId|companyId|ratio|createTime
8796093022294|12094627905746|0.16586687896218277|2022-08-06 03:08:12.613
5497558139123|1099511627889|0.1485100301541635|2022-08-07 02:03:15.926
9895604650151|3298534883614|0.1982307313365689|2022-08-07 02:54:00.177
1099511627870|12094627905851|0.013481701481771228|2022-08-07 17:06:57.646
4398046511125|1099511627905|0.1969228157415713|2022-08-08 22:49:23.935
9895604650271|2199023255701|0.04993293950943896|2022-08-09 04:00:15.548
7696581394815|10995116277874|0.0528777936189361|2022-08-10 15:53:26.797
13194139533678|7696581394829|0.18490701338956686|2022-08-10 15:57:05.129
2199023255588|12094627905617|0.24847656394953907|2022-08-11 03:21:44.882
3298534883649|7696581394572|0.08108374744937528|2022-08-11 08:48:08.381
13194139533407|2199023255780|0.24185121270686805|2022-08-11 20:44:09.213
10995116277925|7696581394454|0.06662413086199248|2022-08-13 05:39:01.564
2199023255701|5497558138886|0.16980068692443542|2022-08-14 02:11:37.316
2199023255702|8796093022598|0.18744669427143396|2022-08-14 07:22:17.934
9895604650008|5497558139002|0.12503008907952726|2022-08-15 09:08:14.891
3298534883645|9895604650339|0.033820965033427096|2022-08-15 12:29:02.515
7696581394469|5497558139226|0.361657264990809|2022-08-16 04:55:06.547
3298534883722|12094627905710|0.05387690742052229|2022-08-17 06:06:05.009
10995116278052|6597069766902|0.08507558680492623|2022-08-17 12:07:11.369
13194139533450|13194139533597|0.12229382633352462|2022-08-17 18:46:16.149
1099511627870|43|0.23239690240932903|2022-08-18 08:46:41.973
12094627905710|9895604650082|0.08353830851474668|2022-08-19 02:42:56.503
23|9895604650066|0.2951874089592468|2022-08-19 17:31:29.544
1099511627856|6597069766902|0.1493773998778969|2022-08-22 14:14:04.015
9895604650255|2199023255630|0.028957487561324994|2022-08-22 23:11:39.244
10995116277886|8796093022370|0.31792461072252587|2022-08-23 08:18:58.72
4398046511482|1099511627969|0.1670902195192839|2022-08-23 22:05:35.585
7696581394479|4398046511480|0.2953516764655723|2022-08-24 06:03:18.764
257|12094627905592|0.4952133084008736|2022-08-24 23:14:31.58
8796093022532|3298534883628|0.29594696904418405|2022-08-25 06:50:48.085
8796093022370|13194139533386|0.08234016318592298|2022-08-26 19:47:04.329
8796093022528|2199023255702|0.11589983427853524|2022-08-27 17:29:28.825
8796093022480|12094627905931|0.053867705542223525|2022-08-29 04:31:41.529
12094627905750|3298534883614|0.1729735762246623|2022-08-29 11:35:53.016
13194139533446|342|0.16027283511657767|2022-08-29 18:11:42.9
8796093022564|12094627905677|0.18074614299362374|2022-08-30 14:19:01.416
5497558139002|10995116278069|0.09594972594159949|2022-08-31 11:44:07.729
8796093022546|2199023255711|0.07083517947262256|2022-08-31 22:51:46.034
12094627905784|7696581394775|0.049672565387543874|2022-09-01 01:55:36.25
12094627905696|12094627905787|0.16646113870266013|2022-09-01 22:16:53.686
9895604650136|3298534883629|0.157829474381896|2022-09-02 04:28:14.018
9895604650315|9895604650315|0.1556412799603941|2022-09-02 15:58:37.206
7696581394694|9895604650315|0.14795838800133698|2022-09-03 02:18:02.293
7696581394664|13194139533602|0.0585889840954087|2022-09-03 03:06:12.468
2199023255710|10995116277817|0.4589605914673074|2022-09-03 21:19:20.498
7696581394670|13194139533407|0.16497381841427602|2022-09-04 06:19:24.275
12094627905705|4398046511495|0.2860464181952401|2022-09-05 00:36:18.052
12094627905750|4398046511285|0.20504600996318068|2022-09-05 21:06:16.422
10995116278012|5497558138969|0.35804378266988063|2022-09-06 14:41:25.826
6597069766890|10995116277939|0.25641182971598603|2022-09-06 15:28:01.318
1099511628006|12094627905818|0.026916565127486893|2022-09-09 10:11:08.538
13194139533678|2199023255862|0.16089471954883938|2022-09-10 02:34:43.558
2199023255630|13194139533466|0.0611745619443081|2022-09-10 03:06:44.302
6597069766723|9895604650315|0.04891988190795756|2022-09-10 08:30:23.17
9895604650180|13194139533495|0.15308947184408908|2022-09-10 14:49:54.763
5497558139265|12094627905903|0.05633092152637047|2022-09-11 10:30:52.541
8796093022473|6597069767004|0.10340178461229176|2022-09-12 11:50:46.522
8796093022572|4398046511309|0.16773974779592077|2022-09-12 12:34:44.426
5497558139219|5497558139002|0.33311851714748064|2022-09-12 15:13:17.378
6597069766845|12094627905818|0.10149300234878321|2022-09-12 15:30:46.9
3298534883592|13194139533466|0.20813562722415627|2022-09-12 15:32:01.339
13194139533439|10995116278026|0.008276400566819435|2022-09-13 17:19:13.542
6597069766929|13194139533448|0.10019596119115201|2022-09-13 20:50:06.715
1099511627870|8796093022339|0.06865793308294971|2022-09-14 04:25:28.939
12094627905655|3298534883458|0.09967450847562198|2022-09-14 19:51:39.881
13194139533597|13194139533588|0.14220070111124605|2022-09-14 21:22:28.297
13194139533495|6597069766832|0.16669001322998644|2022-09-15 13:37:27.941
12094627905677|6597069766755|0.16984138560679182|2022-09-15 18:45:01.372
12094627905646|1099511627870|0.22557560482904315|2022-09-16 07:11:10.184
1099511627828|100|0.4442215003339902|2022-09-17 18:40:26.569
9895604650105|1099511627777|0.18305212983191216|2022-09-17 18:53:13.253
6597069766723|4398046511122|0.31806624213961254|2022-09-18 11:29:39.459
5497558139243|12094627905696|0.06533511441481693|2022-09-19 09:24:55.879
3298534883452|12094627905538|0.24560852692183807|2022-09-19 10:26:05.161
8796093022534|13194139533495|0.040351614138897325|2022-09-20 08:58:43.682
13194139533312|3298534883698|0.017308088719944766|2022-09-20 23:01:37.982
353|9895604650339|0.16376271868016343|2022-09-21 06:16:09.994
2199023255568|13194139533446|0.0182553262831019|2022-09-21 17:58:22.451
5497558138929|2199023255889|0.20324349849561615|2022-09-22 00:41:54.947
7696581394670|10995116278109|0.20107461328901086|2022-09-23 02:41:20.705
2199023255944|10995116277885|0.037466027039635856|2022-09-23 04:37:10.775
4398046511371|5497558138926|0.055582228141011596|2022-09-23 19:02:42.695
6597069766906|7696581394572|0.1325221096343379|2022-09-24 21:15:54.81
7696581394711|9895604650015|0.08759179193066893|2022-09-25 10:20:04.83
8796093022516|5497558139179|0.07938447293222349|2022-09-25 11:09:31.635
10995116278134|1099511628148|0.2598714936754485|2022-09-26 07:25:29.065
5497558139226|6597069766850|0.5799398104683837|2022-09-26 13:55:35.255
5497558139002|10995116277977|0.24466952796092828|2022-09-26 16:42:43.891
4398046511436|13194139533625|0.13232581629357243|2022-09-27 05:53:21.871
9895604650186|6597069767004|0.14880088752078283|2022-09-29 04:25:52.927
9895604650262|4398046511194|0.04093123793802718|2022-10-01 04:58:31.356
8796093022588|2199023255948|0.16045499674270103|2022-10-01 05:51:34.277
10995116278053|3298534883436|0.05162251082034123|2022-10-01 12:52:08.178
7696581394541|12094627905597|0.06742955273904445|2022-10-02 03:49:35.059
12094627905797|6597069766890|0.32498432938902183|2022-10-02 20:03:24.034
14293651161270|12094627905597|0.06232215283903257|2022-10-02 21:08:43.569
1099511627918|7696581394479|0.04014997699107176|2022-10-03 02:02:31.103
7696581394748|8796093022276|0.09193537649309703|2022-10-03 04:47:14.406
3298534883628|4398046511115|0.037714381075458096|2022-10-03 06:45:52.728
12094627905931|6597069766902|0.03958382167235129|2022-10-03 17:55:00.843
257|8796093022516|0.48398769179364276|2022-10-03 23:50:33.792
3298534883645|3298534883645|0.17838377886515053|2022-10-04 00:23:48.855
1099511628006|9895604650339|0.07560547065120891|2022-10-04 01:54:41.022
7696581394467|6597069766933|0.07812037422873676|2022-10-04 17:53:39.701
12094627905646|12094627905787|0.06449854720493049|2022-10-05 02:26:28.905
13194139533678|5497558139028|0.14858008265885891|2022-10-05 05:46:22.221
2199023255737|8796093022419|0.1162098142969904|2022-10-06 03:28:51.552
5497558139226|7696581394549|0.33989279371334974|2022-10-07 00:34:17.694
1099511627856|3298534883458|0.21167536182124747|2022-10-07 05:04:18.047
2199023255848|14293651161377|0.3447103595408558|2022-10-07 07:45:28.89
12094627905679|4398046511219|0.13008167346321625|2022-10-07 17:39:31.495
4398046511285|8796093022510|0.25145393197397886|2022-10-07 17:41:57.571
13194139533646|4398046511194|0.18150989619819627|2022-10-08 00:39:08.419
3298534883673|7696581394670|0.19203424646557696|2022-10-09 10:06:42.783
3298534883523|13194139533646|0.017139511857943192|2022-10-09 16:47:25.611
13194139533588|354|0.1362320709416764|2022-10-10 07:32:27.549
8796093022439|13194139533635|0.09697032820337728|2022-10-10 14:56:28.492
13194139533448|4398046511337|0.12996148264869584|2022-10-10 20:00:19.028
7696581394694|9895604650302|0.02995965735716512|2022-10-11 00:13:24.973
351|14293651161116|0.025230388769805524|2022-10-11 17:44:05.824
9895604650262|10995116277817|0.15916914237649116|2022-10-11 22:53:39.694
3298534883391|13194139533439|0.22069967044640248|2022-10-12 22:13:56.836
4398046511433|9895604650238|0.18978227284929441|2022-10-13 04:38:26.653
8796093022248|3298534883512|0.13733447747723962|2022-10-13 07:23:12.005
2199023255944|13194139533312|0.08716405844913717|2022-10-13 16:22:08.256
2199023255702|14293651161127|0.3276202536328164|2022-10-14 00:33:31.761
9895604650180|9895604650151|0.18727554056857895|2022-10-14 19:26:36.691
12094627905787|7696581394560|0.021013916527153467|2022-10-15 16:09:53.858
14293651161421|4398046511285|0.05604718443071329|2022-10-16 03:29:07.785
12094627905722|64|0.23439538245921127|2022-10-16 04:12:10.995
9895604650339|14293651161329|0.03651922248751319|2022-10-16 10:50:02.868
14293651161421|3298534883649|0.08831937629167473|2022-10-17 01:27:18.045
10995116277939|2199023255811|0.08055141498882502|2022-10-17 12:45:05.281
8796093022546|4398046511210|0.1607613744441076|2022-10-17 17:00:14.447
1099511628134|13194139533646|0.05872402884014259|2022-10-17 19:12:58.446
8796093022510|4398046511155|0.28323419269573813|2022-10-17 23:32:11.572
14293651161329|2199023255578|0.04969813740879455|2022-10-18 04:35:27.207
14293651161191|2199023255944|0.2415354921220876|2022-10-18 06:46:05.166
14293651161289|4398046511183|0.37857837223244045|2022-10-18 12:18:24.402
13194139533450|3298534883458|0.23162719591353345|2022-10-18 15:01:46.616
7696581394711|3298534883614|0.021008967904434125|2022-10-20 10:10:17.963
1099511627856|5497558138969|0.2005139339837331|2022-10-20 16:57:43.34
1099511628134|13194139533312|0.3228539405197268|2022-10-21 01:33:36.714
8796093022510|10995116277856|0.4869202211620021|2022-10-21 02:39:46.63
6597069766960|13194139533635|0.16708973184804696|2022-10-21 09:12:25.566
8796093022294|9895604650341|0.08881476690364028|2022-10-21 13:47:39.026
5497558139219|13194139533386|0.3767790507767501|2022-10-22 01:33:36.445
12094627905597|10995116277856|0.049649322707569526|2022-10-22 09:18:32.15
9895604650136|7696581394467|0.05050293082683684|2022-10-22 10:00:07.745
12094627905797|8796093022240|0.07299281248107199|2022-10-22 18:40:49.018
3298534883678|14293651161421|0.12466205171787648|2022-10-23 03:59:29.81
1099511627834|13194139533646|0.10109717206373184|2022-10-24 06:23:25.959
93|14293651161252|0.10788661103246275|2022-10-24 11:12:57.035
3298534883451|8796093022228|0.019735694037315708|2022-10-25 09:00:34.209
6597069766850|4398046511436|0.025974233012113226|2022-10-25 13:38:54.982
14293651161127|4398046511210|0.12906988793121874|2022-10-25 15:24:19.052
8796093022473|12094627905646|0.1187281963362965|2022-10-25 18:06:14.694
12094627905903|9895604650186|0.1897262178818582|2022-10-26 00:43:19.625
4398046511371|7696581394560|0.14081996088777576|2022-10-26 02:20:25.973
14293651161421|5497558139261|0.11416379994268303|2022-10-26 03:10:10.499
6597069766902|7696581394467|0.14945601205203293|2022-10-27 08:44:26.024
5497558139179|5497558138885|0.23148629379799773|2022-10-27 12:19:59.901
14293651161368|12094627905597|0.14849457856231632|2022-10-27 18:31:53.232
14293651161127|13194139533602|0.17462024078645252|2022-10-27 18:36:42.054
7696581394807|3298534883429|0.1810948931135176|2022-10-27 18:37:35.93
12094627905864|9895604650302|0.024208944274887293|2022-10-27 19:33:05.147
2199023255578|6597069766723|0.04804742356912047|2022-10-28 01:36:29.284
12094627905784|10995116278012|0.07523015415656958|2022-10-28 18:40:07.278
14293651161100|6597069766723|0.17951024686762024|2022-10-28 22:42:33.812
3298534883658|12094627905606|0.3547891951848831|2022-10-28 23:57:43.912
10995116277886|2199023255862|0.17784041076604393|2022-10-29 16:31:04.887
3298534883673|10995116278035|0.09683518445770949|2022-10-29 19:25:52.766
10995116278053|13194139533448|0.2765542370940637|2022-10-30 12:05:15.116
6597069766755|13194139533678|0.0010313361249990668|2022-10-30 12:49:16.7
4398046511157|14293651161249|0.1304140325851267|2022-10-30 22:10:09.763
6597069766723|14293651161276|0.20172503965387112|2022-10-31 21:50:01.545
14293651161315|9895604650231|0.1039122216048525|2022-11-01 05:22:53.853
14293651161127|14293651161116|0.07377610856693277|2022-11-01 08:58:04.893
344|10995116277856|0.24676255591967358|2022-11-01 16:08:29.921
13194139533459|13194139533617|0.03717045476110565|2022-11-01 17:48:59.014
13194139533384|4398046511480|0.04915917795041312|2022-11-01 21:50:22.761
14293651161368|3298534883614|0.26746404509039856|2022-11-01 22:19:37.563
14293651161191|3298534883370|0.27481206078697124|2022-11-02 13:53:57.085
10995116277925|13194139533466|0.1630152706149288|2022-11-02 22:33:11.588
12094627905677|12094627905617|0.03052312339399747|2022-11-03 12:32:38.664
2199023255777|3298534883537|0.16033523195528987|2022-11-03 20:22:33.463
4398046511122|14293651161276|0.15484848093541975|2022-11-04 05:47:06.836
13194139533602|5497558138886|0.14529352551324384|2022-11-04 08:12:03.753
13194139533386|257|0.12378903259717243|2022-11-04 14:17:53.803
14293651161423|100|0.083082926878699|2022-11-04 19:44:26.287
3298534883452|4398046511192|0.10383190208283964|2022-11-05 14:53:08.937
12094627905722|2199023255833|0.19092508453009763|2022-11-05 20:00:33.69
5497558139243|14293651161421|0.15228192683307296|2022-11-06 08:30:09.329
7696581394552|14293651161421|0.001286193546379384|2022-11-07 02:13:43.663
6597069766890|12094627905646|0.018624776032131626|2022-11-07 12:48:51.957
12094627905677|8796093022572|0.07814534838455807|2022-11-07 17:49:23.963
1099511627905|14293651161423|0.0431637969281979|2022-11-08 13:34:34.798
8796093022572|7696581394572|0.10480651423797376|2022-11-08 18:24:22.861
14293651161467|2199023255780|0.02343992265544947|2022-11-09 06:42:15.541
12094627905848|7696581394467|0.09923459634254397|2022-11-09 08:21:34.162
7696581394454|9895604650015|0.14350347710925251|2022-11-09 17:05:41.42
13194139533588|2199023255737|0.18111909943814777|2022-11-10 03:20:51.72
14293651161467|180|0.057387118296605505|2022-11-10 12:56:16.306
3298534883658|8796093022235|0.10937453458087563|2022-11-10 14:55:23.183
10995116278128|8796093022339|0.17052639316340767|2022-11-10 15:20:22.918
7696581394539|10995116278109|0.1413161810084232|2022-11-10 19:42:29.875
14293651161300|13194139533446|0.24023041990975524|2022-11-10 22:23:03.831
8796093022227|2199023255889|0.3054140378426312|2022-11-11 00:25:44.146
10995116278109|1099511627831|0.11416664762613166|2022-11-11 01:11:00.198
14293651161127|2199023255702|0.0029918603913629896|2022-11-11 04:02:56.41
14293651161450|10995116278069|0.011662394514462708|2022-11-11 07:50:52.484
8796093022240|8796093022598|0.16517946326082564|2022-11-11 08:59:06.234
13194139533466|8796093022466|0.13946850469703664|2022-11-11 13:04:26.879
9895604650271|8796093022320|0.15951507174673601|2022-11-11 15:16:08.182
12094627905655|5497558139265|0.016913665236502628|2022-11-12 03:28:11.172
14293651161300|2199023255578|0.25317101879227|2022-11-12 07:22:09.918
12094627905722|12094627905787|0.23381101618664604|2022-11-12 11:27:54.973
13194139533602|5497558139136|0.1626852262124958|2022-11-12 16:06:14.674
14293651161249|2199023255811|0.06369816432425264|2022-11-12 20:35:20.959
7696581394631|8796093022528|0.09429367402679129|2022-11-13 10:27:32.276
3298534883649|14293651161467|0.08720421616478699|2022-11-13 11:15:15.212
13194139533678|4398046511164|0.23290808397927154|2022-11-13 22:06:18.411
12094627905592|8796093022528|0.08357778577949478|2022-11-14 01:51:59.493
64|13194139533635|0.14057121050131136|2022-11-14 13:19:40.606
13194139533450|5497558139002|0.09952571803222243|2022-11-14 23:59:20.759
10995116278128|14293651161276|0.35417475984324337|2022-11-15 08:33:00.979
9895604650262|5497558139067|0.2633074004846234|2022-11-15 14:03:22.757
12094627905746|8796093022242|0.2883042920143943|2022-11-15 14:38:33.564
14293651161171|3298534883370|0.29176835254230105|2022-11-16 15:58:25.342
10995116277768|14293651161100|0.16908423630274533|2022-11-16 18:32:50.623
6597069766850|14293651161172|0.3174248280019886|2022-11-17 08:17:54.854
6597069767042|10995116278026|0.11870286544379326|2022-11-17 11:28:22.198
10995116278134|2199023255720|0.13982788676508803|2022-11-17 20:37:06.626
7696581394534|10995116277790|0.04849089844425034|2022-11-17 21:50:51.572
12094627905722|14293651161329|0.08204748184794249|2022-11-18 05:07:32.944
12094627905787|3298534883429|0.02198061017299267|2022-11-18 08:35:42.739
13194139533446|5497558139133|0.15149080311772767|2022-11-18 14:31:35.97
7696581394469|6597069766845|0.20921453878465968|2022-11-18 19:41:44.174
8796093022480|8796093022581|0.051486617557494604|2022-11-19 01:24:18.333
342|10995116277925|0.31696533030120544|2022-11-19 03:58:11.304
14293651161154|14293651161423|0.2710245938006752|2022-11-19 13:07:53.006
14293651161191|10995116277960|0.04615079649086358|2022-11-19 17:10:26.101
7696581394819|4398046511115|0.10519293845711837|2022-11-19 20:13:01.79
12094627905848|1099511627947|0.07768643547663528|2022-11-19 20:38:49.027
7696581394565|14293651161154|0.0461957225598888|2022-11-20 04:26:37.519
14293651161171|12094627905931|0.22526734039716842|2022-11-20 06:55:21.723
8796093022439|14293651161249|0.29827336371574664|2022-11-20 09:36:05.804
14293651161294|14293651161467|0.13485010334286085|2022-11-20 10:13:00.663
4398046511157|14293651161315|0.05964270344265757|2022-11-20 13:29:48.127
9895604650262|14293651161154|0.10179854706482108|2022-11-21 00:39:41.177
5497558138885|7696581394653|0.040914319415048445|2022-11-21 13:45:33.242
9895604650066|14293651161323|0.27092880717919327|2022-11-21 16:08:28.48
14293651161100|10995116278134|0.19466580200019737|2022-11-21 21:40:16.629
14293651161276|7696581394829|0.23753337273676664|2022-11-21 22:25:21.108
12094627905864|13194139533635|0.19203260425149102|2022-11-22 09:10:43.262
7696581394436|14293651161291|0.19449620905668522|2022-11-22 10:59:11.742
14293651161421|4398046511436|0.1508374885087397|2022-11-22 16:02:48.59
14293651161232|5497558139265|0.04222813126980203|2022-11-22 18:59:36.471
14293651161270|6597069766809|0.007652108541940608|2022-11-22 20:13:06.44
6597069766847|14293651161467|0.10678794530260542|2022-11-22 21:27:37.464
14293651161323|7696581394436|0.02832502428371028|2022-11-23 06:33:22.631
13194139533407|2199023255701|0.07881891515234851|2022-11-23 07:44:22.203
13194139533646|12094627905617|0.19578601338873147|2022-11-23 13:29:40.643
1099511627834|1099511627905|0.17170724251846672|2022-11-23 16:58:04.394
14293651161358|8796093022242|0.3233989956641013|2022-11-23 19:42:41.62
10995116278035|2199023255941|0.07272067365059995|2022-11-23 20:07:20.227
6597069766890|14293651161294|0.2731428583094465|2022-11-23 21:42:29.266
4398046511194|12094627905679|0.4110413020080653|2022-11-23 23:18:56.025
3298534883649|14293651161300|0.4270846792789223|2022-11-25 00:45:40.275
5497558139205|14293651161323|0.026202230999464563|2022-11-25 11:54:27.726
8796093022419|14293651161270|0.10736744449435655|2022-11-25 15:57:36.113
3298534883429|2199023255936|0.12367083666232362|2022-11-25 21:30:55.839
13194139533588|12094627905834|0.148005244249626|2022-11-26 01:21:24.1
1099511628098|12094627905713|0.21131604464077844|2022-11-26 08:59:43.1
14293651161294|4398046511164|0.0606502856656443|2022-11-26 12:10:13.914
14293651161467|1099511627947|0.20089622565522383|2022-11-27 00:24:59.564
8796093022228|14293651161450|0.238502085631976|2022-11-27 02:24:13.864
2199023255862|2199023255737|0.16827098510837885|2022-11-27 11:05:05.481
14293651161232|3298534883452|0.08347243052643598|2022-11-27 13:26:33.082
14293651161377|9895604650059|0.10971350549209559|2022-11-27 19:23:45.207
8796093022546|257|0.08883541017931346|2022-11-28 02:33:44.23
6597069766947|13194139533495|0.1562954696712925|2022-11-28 10:53:19.516
10995116277986|9895604650281|0.21040589895268136|2022-11-28 10:59:35.09
8796093022564|14293651161100|0.15408662471340495|2022-11-28 19:04:03.019
14293651161294|7696581394819|0.008157082261852414|2022-11-28 22:13:37.128
