fromId|toId|amount|createTime
4859102522956056265|4832362400168543532|5869473.0|2022-07-10 22:00:33.385
4737505333017052032|4858258098025923483|5577772.16|2022-07-10 22:05:22.122
150307637563490439|4768467580455224066|321258.52|2022-07-10 23:27:45.049
4843339924260259127|4687121312185844640|3060335.74|2022-07-11 01:55:56.256
4848406473841050439|233905705646555725|779409.5|2022-07-11 02:52:07.391
4773534130036015819|253890428993012023|2244150.59|2022-07-11 03:20:01.1
4791267053568787698|4852065648538288655|6114372.2|2022-07-11 05:16:52.507
150589112540201785|4777756254686675343|4675287.42|2022-07-11 05:31:34.259
133419138960850960|4687121312185844640|1236712.29|2022-07-11 08:04:06.929
200691658394697819|4856850723142370998|2933236.65|2022-07-11 12:00:15.475
4834895674958939326|139893063425196086|8621576.74|2022-07-11 12:05:58.768
4762838080921010977|4768186105478513052|1201430.16|2022-07-11 13:34:09.599
4842495499330127400|4666573638885966169|2022806.5|2022-07-11 14:04:48.594
4813503576728928755|4818007176356300028|9466489.8|2022-07-11 15:13:47.047
4698098836277561035|4868109722210796905|2321612.18|2022-07-11 16:45:35.709
4848124998864340242|4769593480362066231|1341594.09|2022-07-11 18:48:54.311
183803159792058415|4852065648538288655|5305308.44|2022-07-11 19:08:01.86
4703165385858351210|4826732900634329120|5990282.61|2022-07-11 21:16:37.513
4786763453941417485|177610710304424261|9822667.71|2022-07-11 21:29:58.557
4866702347327242246|4826732900634329120|1339398.41|2022-07-11 22:01:34.645
4863606122583425110|4866139397373822141|8515328.7|2022-07-12 01:18:31.128
163255486492181018|4868109722210796905|484466.21|2022-07-12 01:35:07.101
4740038607807447578|257549603690250602|7138965.58|2022-07-12 03:52:25.895
255579278853276190|4866983822303954556|657182.54|2022-07-12 05:19:20.499
4811533251891955161|4818007176356300028|6322235.52|2022-07-12 06:05:39.732
200691658394697819|4768186105478513052|7191903.63|2022-07-12 07:09:13.509
4729342558692443350|4858258098025923483|5997642.09|2022-07-12 12:21:04.381
244883229738270795|235876030483530404|7668117.44|2022-07-12 13:10:59.586
4678114112931103330|4840525174493152111|6478113.35|2022-07-12 13:14:04.099
4782822804267467400|4808437027148136470|3299782.21|2022-07-12 13:57:16.495
4780571004453783249|4712454060089803388|6084623.29|2022-07-12 14:46:22.84
4806466702311162263|257549603690250602|4658430.86|2022-07-12 16:20:46.583
4867828247234085146|4846717623980785955|1570135.44|2022-07-12 16:30:48.187
68116944363979237|4866139397373822141|2443745.47|2022-07-12 18:27:37.173
4834895674958939326|4852065648538288655|9873486.01|2022-07-12 20:04:31.961
4865013497466979881|4768467580455224066|3691405.04|2022-07-12 21:00:27.659
4854035973375264473|4832362400168543532|5816229.61|2022-07-12 21:26:39.247
4861917272723162750|113434415614394918|1832161.08|2022-07-12 22:25:00.967
4725964858971915631|4721742734321254459|2630376.75|2022-07-12 23:10:19.688
252764529086169931|4666573638885966169|2304246.26|2022-07-13 00:35:38.478
4799429827893396870|4850939748631446486|609328.08|2022-07-13 02:06:16.706
4840243699516440940|4843621399236969543|1250862.59|2022-07-13 02:37:29.28
81064793292669775|219550481834311735|5881432.65|2022-07-13 04:32:13.139
257549603690251059|253890428993012023|8638415.04|2022-07-13 05:44:50.945
203506408161804937|4772689705105883970|4574820.31|2022-07-13 06:17:01.288
4868391197187506662|4843621399236969543|2392137.8|2022-07-13 06:23:55.483
116530640358211680|247697979505377497|43869.31|2022-07-13 07:13:09.939
238127830297215073|4777756254686675343|3582093.8|2022-07-13 08:52:29.578
4870924471977903287|4804496377474187777|2440699.75|2022-07-13 09:15:25.747
257268128713539777|4846717623980785955|2858820.82|2022-07-13 09:20:21.003
4789296728731813101|235876030483530404|5097124.96|2022-07-13 09:37:08.295
161285161655206025|4793800328359182982|9258829.94|2022-07-13 10:46:59.564
4809844402031690093|4864169072536848009|2297424.84|2022-07-13 11:55:09.221
4863043172630003964|4784793129104441598|2449255.91|2022-07-13 12:12:26.966
4769030530408645725|4717239134693885342|411730.32|2022-07-13 12:46:00.092
4871487421931324420|151152062493622671|4229382.19|2022-07-13 14:22:22.117
189432659326271533|4793800328359182982|4531881.92|2022-07-13 16:02:41.853
4706261610602169223|247135029551956614|2649070.03|2022-07-13 16:42:24.676
4871487421931324905|233905705646555725|1538343.05|2022-07-13 18:50:12.912
209980332626150189|16607023625929101|5622468.87|2022-07-13 19:02:36.237
256705178760118278|4670232813583204413|2049135.46|2022-07-13 19:11:53.214
4870361522024481950|4782259854314047006|6628236.63|2022-07-13 19:53:39.386
4821947826030249295|92886742314516825|7547034.73|2022-07-13 20:03:38.784
4761712181014168593|4670232813583204413|5858577.3|2022-07-13 22:22:51.647
241505530017743453|4730749933575996446|8007473.13|2022-07-13 22:59:51.574
142144863238881583|4644055640749114719|2173008.83|2022-07-13 23:24:11.392
4761712181014168593|177610710304424261|1341819.05|2022-07-14 01:09:04.196
191684459139957018|4869235622117638563|5095798.9|2022-07-14 02:44:30.011
4866702347327243133|233905705646555644|7020596.88|2022-07-14 02:48:32.855
4871487421931324420|4712454060089803388|6114747.41|2022-07-14 03:40:09.153
229402106019185420|4730749933575996214|1596142.02|2022-07-14 04:53:47.426
4833488300075385298|4754112356642981202|2622275.68|2022-07-14 04:59:43.268
217861631974047854|4752423506782717267|8611959.35|2022-07-14 05:17:48.109
81064793292669775|247135029551956614|3228439.46|2022-07-14 07:56:25.056
217298682020626503|4780852479430492486|8941969.29|2022-07-14 10:59:10.902
4782822804267467400|4816599801472746629|7728825.54|2022-07-14 12:03:11.449
236720455413661980|4777756254686675343|195047.89|2022-07-14 13:23:38.056
4794926228266025204|139893063425196086|5990931.07|2022-07-14 14:10:40.87
170010885933236865|4840525174493152111|5424459.35|2022-07-14 15:47:21.995
4849532373747893030|4816599801472746629|8969761.51|2022-07-14 17:03:09.205
166070236259287276|4836584524819202784|6851632.62|2022-07-14 17:45:20.715
4819414551239853483|4769593480362066231|8840457.93|2022-07-14 18:37:20.296
4866702347327243133|181269885001663159|7389567.57|2022-07-14 20:11:19.083
4835177149935648905|4644055640749114719|9396981.77|2022-07-14 21:37:16.671
4835458624912360920|4850939748631446486|8297361.03|2022-07-15 00:16:44.713
197595433650880738|4750734656922453317|2967332.68|2022-07-15 00:18:24.487
4827295850587752130|4752142031806006366|6093833.27|2022-07-15 01:43:30.282
4850658273654735928|4859102522956056255|4269616.59|2022-07-15 01:43:35.164
4850658273654735815|4852065648538288655|8008906.47|2022-07-15 02:30:01.519
182114309931794928|235876030483530404|6239279.86|2022-07-15 02:34:11.759
220113431787733547|77968568548851741|5359146.77|2022-07-15 03:06:19.364
259238453550514240|4709357835345985933|2037150.5|2022-07-15 03:07:30.886
219831956811022436|4808437027148136470|808993.04|2022-07-15 03:55:17.291
90353467524121172|4842214024353415624|6268498.34|2022-07-15 04:44:00.78
4834332725005517211|4765652830688117988|5543627.61|2022-07-15 07:47:44.964
166070236259287276|4780852479430492486|2369459.12|2022-07-15 08:41:00.082
4785637554034574253|4671921663443468288|9227938.01|2022-07-15 09:07:30.734
4740038607807447578|151152062493622727|5908442.08|2022-07-15 11:11:50.448
4825044050774066592|231653905832870639|9945867.55|2022-07-15 13:33:33.718
257268128713539635|227994731135631526|2374181.65|2022-07-15 15:00:33.5
4796615078126289138|4754112356642981202|2296787.14|2022-07-15 16:28:04.96
4867828247234085146|224617031415104267|2414335.05|2022-07-15 16:56:14.322
4850658273654735928|4657003489677805220|7024594.01|2022-07-15 19:13:50.454
4808155552171427372|4867546772257375499|4614001.17|2022-07-15 20:01:09.124
4863043172630003964|182958734861927045|8114459.3|2022-07-15 21:32:45.675
257268128713539777|4846717623980785955|7019028.63|2022-07-16 00:46:46.456
195906583790616663|233905705646555725|1626222.04|2022-07-16 01:18:57.051
4810407351985111865|253890428993012023|4906495.02|2022-07-16 01:35:13.332
4863606122583426313|4772689705105883970|5720692.51|2022-07-16 02:50:45.783
225179981368524853|254734853923143961|183962.88|2022-07-16 04:02:58.458
4852347123514999718|235313080530108603|9104881.17|2022-07-16 04:21:05.352
4840243699516440940|151152062493622727|8724738.98|2022-07-16 05:38:14.057
4818288651333011007|4845310249097233848|9982954.73|2022-07-16 05:44:58.277
4858821047979345516|218424581927469792|2291230.74|2022-07-16 06:43:36.541
56576470318842045|4784793129104441598|1866471.26|2022-07-16 08:05:14.903
226868831228789044|150307637563490574|7269008.69|2022-07-16 08:59:09.954
63894819713319622|219550481834311735|5306167.18|2022-07-16 09:41:09.466
4786763453941417485|4867546772257375499|3921649.45|2022-07-16 11:37:41.28
238127830297215073|253890428993012023|965195.53|2022-07-16 12:38:37.561
4859383997932766838|4657003489677805220|7176097.57|2022-07-16 13:55:30.092
4858821047979345214|4842214024353415624|4451150.95|2022-07-16 14:14:21.923
4775222979896280204|239535205180768668|7728251.91|2022-07-16 15:55:14.17
4841651074399995531|4818007176356300028|2548848.76|2022-07-16 18:18:30.079
249105354388931254|4852065648538288655|6425760.72|2022-07-16 19:45:25.403
4870642997001192253|4784793129104441598|8927200.24|2022-07-16 23:23:52.75
4855724823235528341|4777756254686675343|4628136.47|2022-07-17 00:05:00.98
4850939748631446094|4863606122583425975|2680915.59|2022-07-17 02:32:12.739
4871487421931324905|4751016131899162894|4011767.96|2022-07-17 02:54:25.141
4844465824167101301|4859102522956056255|8565220.09|2022-07-17 05:51:29.815
4645744490609378224|4872613321838166178|1447182.5|2022-07-17 06:58:48.257
4842495499330127400|216735732067205942|2286687.92|2022-07-17 07:40:48.557
258956978573803911|4832643875145253189|8381157.69|2022-07-17 08:58:08.392
4739475657854026245|4644055640749114719|8463243.03|2022-07-17 09:23:52.766
4844747299143812033|4850939748631446486|8234958.81|2022-07-17 09:39:40.736
4872050371884745358|4743979257481397272|8477777.84|2022-07-17 14:10:39.191
205476732998779743|235313080530108603|3076108.26|2022-07-17 16:24:48.162
4821947826030247975|4842214024353415624|8008114.24|2022-07-17 17:12:50.712
4872050371884745999|40532396646334920|2359984.22|2022-07-17 22:24:42.013
4849813848724603590|4867546772257375499|5392291.98|2022-07-17 23:30:25.754
4847562048910918475|4860228422862897790|3861992.38|2022-07-18 00:50:03.63
182114309931794928|4780852479430492486|4567840.97|2022-07-18 02:05:01.345
4783104279244177508|224617031415104267|3069849.2|2022-07-18 03:25:52.307
4869235622117639110|164099911422312480|2141486.0|2022-07-18 03:39:01.835
109775240917156585|4840525174493152111|5233454.7|2022-07-18 03:44:48.937
4814348001659060534|4712454060089803388|691253.41|2022-07-18 05:57:06.261
189432659326271533|4853473023421843038|657483.85|2022-07-18 05:58:02.579
4775222979896280204|4867546772257375499|7109656.92|2022-07-18 08:01:01.532
4780571004453783249|233905705646555644|6491670.46|2022-07-18 08:19:37.126
4764808405757986306|253890428993012023|7321447.93|2022-07-18 09:48:51.982
4849813848724603983|4836584524819202784|7964638.3|2022-07-18 09:53:38.066
4840525174493152518|4772689705105883970|570458.41|2022-07-18 10:50:00.119
256423703783408196|4689373111999530488|7929434.23|2022-07-18 13:42:32.752
197876908627591758|4859102522956056255|2951423.17|2022-07-18 14:33:38.913
4843339924260258146|4864169072536848009|6430782.11|2022-07-18 16:12:11.538
251075679225905953|4857976623049212869|6620324.82|2022-07-18 16:25:43.541
4714424384926777576|235876030483530404|2714920.55|2022-07-18 16:46:13.925
209698857649439283|4840525174493152111|6031554.9|2022-07-18 17:00:06.386
4764245455804563826|4860228422862897790|4617127.17|2022-07-18 17:34:09.075
142144863238881787|177610710304424261|990456.12|2022-07-18 17:38:47.905
4789296728731812594|4866983822303954556|9794812.98|2022-07-18 18:16:10.113
252764529086169806|4866139397373822141|1615537.84|2022-07-18 18:18:17.768
4870924471977903287|4852065648538288655|4169190.43|2022-07-18 18:35:48.118
4813503576728928755|4644055640749114719|7279721.96|2022-07-18 20:10:17.635
4858821047979345214|218424581927469792|3525945.55|2022-07-18 20:40:01.782
162692536538759272|235876030483530404|4962172.24|2022-07-18 20:57:15.316
4786200503987995377|4687121312185844640|6454961.4|2022-07-18 23:32:23.079
4743697782504685898|4853473023421843038|8796463.4|2022-07-19 02:36:30.339
4832080925191831812|4832643875145253189|5986253.08|2022-07-19 03:33:32.115
4811251776915243073|219550481834311735|9948940.92|2022-07-19 03:35:44.76
4727372233855467680|4772689705105883970|4608180.49|2022-07-19 04:54:00.785
88101667710436123|4867546772257375499|6630376.08|2022-07-19 05:38:51.539
4870642997001192253|47287796087390269|5209526.44|2022-07-19 07:44:12.851
4848969423794471532|218424581927469792|8181104.09|2022-07-19 08:22:28.541
257268128713540404|4793518853382472927|3929014.57|2022-07-19 09:07:59.383
4853191548445132179|4777193304733253994|9714004.11|2022-07-19 09:08:38.207
4855161873282106502|259801403503935893|979421.64|2022-07-19 13:45:50.417
4854598923328684179|4866983822303954556|7087650.75|2022-07-19 15:41:52.994
4859946947886188028|4866983822303954556|9582773.39|2022-07-19 17:41:37.379
4837147474772625073|4853473023421843038|1155728.34|2022-07-19 21:37:59.443
161285161655206025|4752142031806006366|6285063.68|2022-07-19 23:10:39.033
4846717623980786501|235313080530108603|5535637.08|2022-07-19 23:40:24.842
4737505333017052032|4872613321838166178|5250117.94|2022-07-20 01:31:56.382
4727372233855467680|4867546772257375499|8721291.41|2022-07-20 01:43:12.895
260645828434067974|4784793129104441598|9858891.2|2022-07-20 01:54:28.507
4840243699516440940|4868109722210796905|3410312.48|2022-07-20 04:13:37.487
4761712181014168593|177610710304424261|6286963.65|2022-07-20 06:48:00.215
4673047563350312168|4864732022490269055|4803641.85|2022-07-20 07:14:22.772
256142228806697314|254734853923143961|9219865.32|2022-07-20 09:07:55.225
4755801206503244845|247697979505377497|9314473.86|2022-07-20 09:43:42.873
4765652830688118386|239535205180768668|5507100.87|2022-07-20 10:07:22.878
220957856717865046|4858258098025923483|5051821.97|2022-07-20 10:51:02.563
162692536538759272|4842214024353415624|2266972.14|2022-07-20 10:55:23.962
4864732022490269326|151152062493622671|2219150.75|2022-07-20 11:16:43.468
183803159792058415|181269885001663159|6318420.69|2022-07-20 11:47:41.361
4812940626775507177|4850939748631446486|9533217.11|2022-07-20 11:59:28.013
4819977501193274479|4864732022490269055|2846144.93|2022-07-20 12:22:12.696
4714424384926778224|4857976623049212869|8068701.32|2022-07-20 12:49:46.869
109493765940445893|4872613321838166178|2521823.21|2022-07-20 14:08:57.671
4825044050774066358|4777756254686675343|6095073.63|2022-07-20 14:23:03.06
4739194182877315106|4863606122583425975|8295934.23|2022-07-20 16:48:48.595
150307637563490439|4671921663443468288|6715653.15|2022-07-20 16:59:34.285
4614219293217785425|4873176271791588239|4512066.59|2022-07-20 18:56:12.258
4872613321838167088|4789578203708523104|4436280.5|2022-07-20 19:12:51.757
4729342558692443350|261771728340910437|716229.16|2022-07-20 19:25:47.665
4873457746768298137|4867546772257375499|4407942.01|2022-07-20 19:29:14.926
229402106019185420|4792392953475629222|9823331.91|2022-07-20 20:25:41.31
4835177149935648905|4856850723142370998|1622496.01|2022-07-20 22:12:04.522
4859102522956056265|4689373111999530488|5378952.52|2022-07-20 22:49:54.543
201817558301540779|4846717623980785955|229903.47|2022-07-20 23:02:41.923
197032483697459958|4782822804267468130|645641.07|2022-07-20 23:48:59.725
256423703783408196|4843621399236969543|9215160.2|2022-07-21 01:12:03.753
4743697782504685898|233905705646555725|9185605.53|2022-07-21 03:01:21.813
4816318326496036557|4832643875145253189|7376977.55|2022-07-21 11:03:51.505
4807311127241295552|4864169072536848009|3323063.31|2022-07-21 12:14:50.061
4794926228266025204|4671921663443468288|1366381.53|2022-07-21 17:47:04.929
4825044050774066358|4843621399236969543|8544315.83|2022-07-21 18:23:40.522
4808155552171427372|4872613321838166178|6925991.19|2022-07-21 19:22:03.534
252764529086169806|4818007176356300028|8972349.24|2022-07-21 19:24:14.761
4866702347327242246|150307637563490574|5266994.35|2022-07-21 20:05:45.698
4852347123514999718|4836584524819202784|8079622.03|2022-07-21 20:18:47.006
4825044050774066592|4845028774120523422|5771814.26|2022-07-21 23:16:49.578
4810407351985111865|4864169072536848009|9563191.15|2022-07-22 00:02:20.301
4866139397373821912|164099911422312480|2782888.16|2022-07-22 01:31:25.301
4873457746768298239|235313080530108603|2705777.97|2022-07-22 02:54:41.352
142144863238881787|4856850723142370998|968909.61|2022-07-22 03:07:06.849
4871487421931324420|4869235622117638563|1590589.13|2022-07-22 03:51:07.478
4690217536929662533|4873176271791588239|1465491.58|2022-07-22 05:34:54.374
4846154674027365736|204632308068646934|8081855.26|2022-07-22 06:06:03.29
98797716825440579|4752142031806006366|2494417.51|2022-07-22 08:46:13.382
4872050371884745358|4644055640749114719|6015962.36|2022-07-22 09:05:08.136
256142228806697314|4866983822303954556|5311035.43|2022-07-22 09:47:14.586
4859946947886188028|4644055640749114719|6968057.01|2022-07-22 10:50:24.534
4873457746768298239|247135029551956614|767402.61|2022-07-22 11:07:20.421
4740038607807447578|181269885001663159|546322.82|2022-07-22 14:40:16.354
4783948704174310179|4872613321838166178|3686635.32|2022-07-22 16:12:57.498
90353467524121172|4816599801472746629|6308081.86|2022-07-22 16:47:10.474
180988410024952348|4721742734321254459|4246334.47|2022-07-22 17:42:31.26
4858821047979345214|151152062493622727|3874134.45|2022-07-22 18:39:47.004
4872331846861455655|4853473023421843038|5048757.94|2022-07-22 19:09:54.998
4863324647606714563|4752142031806006366|1458603.69|2022-07-22 20:07:26.981
4696128511440585500|4773815605012726531|1259414.79|2022-07-22 22:07:13.462
4786200503987995377|4730749933575996446|311237.61|2022-07-23 00:34:43.167
209698857649438867|4730749933575996446|4170736.24|2022-07-23 01:38:19.341
217298682020626802|4816599801472746629|5927860.81|2022-07-23 02:05:53.61
4696128511440585500|4836584524819202784|7285974.47|2022-07-23 02:37:32.242
236720455413661980|4729342558692442175|7295082.78|2022-07-23 03:45:11.038
4794926228266025204|4657003489677805220|7518745.07|2022-07-23 07:17:03.117
240098155134190220|4857976623049212869|2950589.62|2022-07-23 07:26:34.291
4843058449283548406|4863606122583425975|5559367.43|2022-07-23 08:01:57.858
4834895674958939764|4863606122583425975|9058868.28|2022-07-23 08:31:51.185
257268128713540337|4872613321838166178|2968282.03|2022-07-23 09:47:20.724
232779805739713243|227994731135631526|9695059.93|2022-07-23 09:58:16.475
4850658273654735815|4750734656922453317|5629740.69|2022-07-23 10:17:02.132
4706261610602169223|177610710304424261|5234692.12|2022-07-23 13:06:52.257
257549603690251059|151152062493622671|1832338.89|2022-07-23 14:48:33.771
4747919907155346551|4872613321838166905|9636758.88|2022-07-23 15:32:50.366
259238453550514893|4712454060089803388|8769612.91|2022-07-23 15:46:31.432
4866139397373821912|4872613321838166905|6613998.7|2022-07-23 16:00:03.431
259238453550514893|16607023625929101|4523696.04|2022-07-23 16:03:54.317
189432659326271533|4862480222676583858|3497806.07|2022-07-23 17:30:53.563
203506408161804937|113434415614394918|8501198.33|2022-07-23 19:07:31.355
4834895674958939764|4750734656922453317|1595077.35|2022-07-23 20:17:04.716
4846717623980786501|259801403503935893|7765114.2|2022-07-23 20:24:35.696
4832080925191831812|4862480222676583858|9146361.0|2022-07-23 20:59:57.638
4858821047979345516|151152062493622671|6334215.85|2022-07-23 21:02:22.862
4796615078126289138|4730749933575996214|7845492.45|2022-07-23 21:02:38.355
4833769775052096738|4789578203708523104|220883.46|2022-07-23 21:05:30.42
4819977501193274479|4752142031806006366|9225845.56|2022-07-23 21:19:01.712
4870361522024481950|254734853923143961|3639509.7|2022-07-23 22:21:13.719
251075679225905953|4872613321838166178|1149357.5|2022-07-23 22:42:06.031
170010885933236865|233905705646555725|4005051.13|2022-07-23 23:21:39.061
146366987889541586|4836584524819202784|6444873.44|2022-07-23 23:54:37.648
4825044050774066358|4804496377474187777|4330126.04|2022-07-24 03:31:13.093
142144863238881583|253890428993012023|4772859.03|2022-07-24 04:04:10.785
4798303927986554536|4862480222676583858|4325775.33|2022-07-24 05:51:20.666
4873457746768298137|4768186105478513052|7999642.04|2022-07-24 06:44:59.07
4868672672164217485|260645828434067747|8373169.41|2022-07-24 07:17:08.148
109775240917156585|204632308068646934|729861.45|2022-07-24 08:23:07.268
178455135234556523|4833488300075385527|3469293.46|2022-07-24 08:27:12.507
41939771529888100|261771728340910437|4140518.66|2022-07-24 10:08:13.928
241505530017743453|164099911422312480|7023316.73|2022-07-24 10:20:27.479
191684459139957018|150307637563490574|4345442.54|2022-07-24 10:33:10.226
4849813848724604467|4765652830688117988|109608.42|2022-07-24 11:42:39.503
226305881275367748|4874302171698430407|9352438.18|2022-07-24 15:00:46.997
150589112540201785|4789578203708523104|3264587.37|2022-07-24 16:11:35.826
195906583790616663|4852065648538288655|758231.03|2022-07-24 16:17:49.32
232779805739713243|4816599801472746629|9274106.72|2022-07-24 16:26:30.42
4873739221745009302|233342755693133887|6761828.01|2022-07-24 17:51:24.64
4874302171698430014|4856850723142370998|2177180.09|2022-07-24 18:14:19.962
4832080925191831684|4833488300075385527|3560228.03|2022-07-24 19:30:36.587
4713579959996645756|4793800328359182982|3897367.33|2022-07-24 19:37:46.193
4861635797746450998|4868109722210796905|6755291.33|2022-07-24 21:00:07.803
4792392953475630255|4751016131899162894|8966240.93|2022-07-24 21:00:18.46
142144863238881583|4864169072536848009|727209.62|2022-07-24 23:05:36.574
4861917272723162750|4818007176356300028|2033016.25|2022-07-25 00:07:41.136
4848406473841050439|4818007176356300028|4163244.76|2022-07-25 00:15:59.563
4651655465120301686|4874302171698430407|5594574.54|2022-07-25 01:29:42.638
4825325525750776525|233905705646555725|1896086.06|2022-07-25 01:30:30.387
119063915148608312|257549603690250602|7683004.36|2022-07-25 01:51:19.671
262334678294331771|139893063425196086|3471609.77|2022-07-25 01:58:40.846
4841651074399995531|260645828434067747|8625394.54|2022-07-25 04:10:13.839
4858539573002633657|4721742734321254459|5121068.99|2022-07-25 04:22:15.018
209980332626150189|92886742314516825|6355485.67|2022-07-25 05:25:24.846
4834895674958939326|235313080530108603|3221217.72|2022-07-25 05:49:42.109
139893063425196870|4777193304733253994|623211.87|2022-07-25 08:20:05.879
4794926228266025204|4843621399236969543|5994309.93|2022-07-25 08:34:41.18
4848124998864340242|4862480222676583858|9827860.38|2022-07-25 09:00:59.209
4791267053568788004|233905705646555644|7426205.62|2022-07-25 10:53:28.168
258956978573803911|4804496377474187777|9327604.12|2022-07-25 11:38:45.136
4863606122583426313|4841932549376704541|8079451.47|2022-07-25 11:45:47.347
175921860444160675|4873176271791588239|6407411.42|2022-07-25 12:47:11.827
4741445982691001638|4841932549376704541|1593682.74|2022-07-25 13:32:11.662
4825325525750776525|150307637563490574|2563903.62|2022-07-25 14:18:09.798
220957856717865046|4670232813583204413|8457740.23|2022-07-25 17:41:24.102
4851784173561578949|4709357835345985933|6798377.89|2022-07-25 20:59:46.547
4858821047979345214|257549603690250602|4521363.38|2022-07-25 23:12:12.532
4793237378405761242|151152062493622671|9270887.52|2022-07-25 23:45:08.926
4869235622117639110|151152062493622727|3117818.49|2022-07-26 00:53:23.97
4714424384926777576|4867546772257375499|3471408.28|2022-07-26 03:44:38.366
4872613321838167088|4784793129104441598|8754950.15|2022-07-26 04:26:27.491
4866702347327243911|4709357835345985933|5661865.57|2022-07-26 05:00:12.251
4870642997001192253|4687121312185844640|9440626.12|2022-07-26 05:37:38.488
4789296728731813101|4712454060089803388|9627716.94|2022-07-26 07:11:24.704
217861631974047854|227994731135631526|684805.98|2022-07-26 08:53:37.239
4647433340469642673|4866983822303954556|4494642.57|2022-07-26 09:54:07.014
4696128511440585500|4873176271791588239|4799626.4|2022-07-26 09:57:10.395
166070236259287276|233905705646555644|4637308.51|2022-07-26 10:08:57.818
4625196817309500703|4826732900634329120|9534642.67|2022-07-26 10:32:58.947
4840243699516440940|4782822804267468130|8579907.69|2022-07-26 11:12:34.726
4737505333017052032|4832362400168543532|6534080.58|2022-07-26 11:57:51.698
4848406473841050439|4750734656922453317|9206084.78|2022-07-26 13:15:35.242
192528884070088849|4862480222676583858|2376693.37|2022-07-26 13:19:17.066
259238453550514240|4866139397373822141|2630.41|2022-07-26 13:40:50.236
4870924471977903287|254734853923143961|5037308.34|2022-07-26 14:23:55.539
4858821047979344420|4743979257481397272|3482899.12|2022-07-26 15:21:52.3
4842214024353415984|204632308068646934|8448876.1|2022-07-26 15:42:57.763
4796615078126289138|254734853923143961|823488.87|2022-07-26 18:30:47.959
4850658273654735928|4729342558692442175|5275261.81|2022-07-26 19:41:17.246
4871487421931324420|239535205180768668|2514808.58|2022-07-26 19:42:22.509
4855724823235528341|4729342558692442175|1818524.23|2022-07-26 22:13:41.58
4625196817309500703|4752423506782717267|7707525.79|2022-07-26 23:00:13.278
209698857649438867|4687121312185844640|4079776.97|2022-07-26 23:28:09.687
255579278853276190|4872613321838166905|4628032.82|2022-07-26 23:53:30.158
238127830297215073|4863606122583425975|3731845.74|2022-07-27 01:47:15.762
4690217536929662533|4816599801472746629|9810.75|2022-07-27 02:03:06.355
4793237378405761242|4836584524819202784|8913526.52|2022-07-27 02:10:49.154
4761149231060746903|4817725701379588150|7305265.48|2022-07-27 02:49:04.959
4737505333017052032|4845310249097233848|7270947.37|2022-07-27 02:55:39.689
4834895674958939326|4836584524819202784|2592102.74|2022-07-27 04:22:34.566
4852347123514999718|40532396646334920|7251575.56|2022-07-27 04:34:31.318
4868672672164217485|4832362400168543532|5772447.42|2022-07-27 05:33:06.419
4875146596628562394|233905705646555725|4803055.18|2022-07-27 09:39:56.254
4855161873282106502|4840525174493152111|7422618.2|2022-07-27 10:29:47.587
4859946947886188028|254734853923143961|1058168.61|2022-07-27 10:32:06.209
4854598923328684179|150307637563490574|8738149.97|2022-07-27 11:00:22.913
4861635797746450998|4765652830688117988|9889475.66|2022-07-27 12:03:06.747
257549603690250282|4768467580455224066|275738.91|2022-07-27 12:04:06.045
4868954147140928953|4842214024353415624|3455102.41|2022-07-27 14:38:34.951
4806466702311162263|227994731135631526|6203367.66|2022-07-27 15:54:07.549
4803933427520767317|4850939748631446486|1655159.52|2022-07-27 16:35:31.849
256142228806697564|4729342558692442175|7817150.43|2022-07-27 18:07:59.209
4859946947886188028|259801403503935893|9269274.38|2022-07-27 18:27:45.339
203506408161804937|233905705646555725|7815097.03|2022-07-27 18:39:20.85
4858821047979345516|75716768735167298|6733278.42|2022-07-27 19:09:53.255
4674454938233865894|4845028774120523422|2973534.09|2022-07-27 19:15:58.533
4713579959996645756|4842214024353415624|1556811.15|2022-07-27 22:14:52.893
251075679225905953|4772689705105883970|2622397.65|2022-07-27 23:05:47.015
4858258098025923513|4852065648538288655|7466636.24|2022-07-28 00:51:58
4833488300075385041|75716768735167298|9390471.78|2022-07-28 01:24:59.333
63894819713319622|4872613321838166905|4572528.09|2022-07-28 01:36:24.537
4640677941028586840|181269885001663159|8718907.63|2022-07-28 01:47:03.418
4863324647606714563|4804496377474187777|6054658.84|2022-07-28 01:52:50.141
4866702347327243911|75716768735167298|6226644.21|2022-07-28 04:09:39.158
4872613321838167088|4709357835345985933|5255617.88|2022-07-28 06:35:06.179
4825325525750776525|4657003489677805220|1647834.34|2022-07-28 07:41:14.343
4832080925191831684|239535205180768668|3348024.24|2022-07-28 08:01:58.717
256423703783407860|4869235622117638563|6213.93|2022-07-28 08:31:17.183
4796615078126289138|4873176271791588239|855080.44|2022-07-28 10:10:17.464
255579278853276190|4768186105478513052|5695977.71|2022-07-28 10:17:26.137
4849532373747893030|260645828434067747|3567282.61|2022-07-28 10:48:55.722
4873739221745009302|4845310249097233848|4295813.46|2022-07-28 11:31:54.115
200691658394697819|4754112356642981202|9818528.03|2022-07-28 12:24:20.583
4825044050774066358|4657003489677805220|7968147.97|2022-07-28 12:58:32.417
4868954147140928996|4866139397373822141|8043158.65|2022-07-28 14:35:49.775
166070236259287276|4867546772257375499|9758093.24|2022-07-28 15:43:24.422
